wavelength spec_sum spec_optimal
4938.45 2899.25 2899.72
4941.35 2944.7 2947.65
4944.24 2939.75 2941.18
4947.14 2986.63 2986.36
4950.04 2969.39 2965.75
4952.94 2932.79 2933.39
4955.83 2922.95 2922.28
4958.73 2907.53 2909.53
4961.63 2953.68 2952.97
4964.52 2944.53 2944.04
4967.42 2908.93 2906.24
4970.32 2913.17 2913.03
4973.22 2921.68 2917.91
4976.11 2942.94 2941.09
4979.01 2881.73 2879.43
4981.91 2754.83 2750.17
4984.8 2742.37 2743.95
4987.7 2792.85 2790.57
4990.6 2825.4 2824.56
4993.49 2877.03 2874.53
4996.39 2844.79 2844.19
4999.29 2818.43 2814.95
5002.18 2797.98 2799.48
5005.08 2782.28 2780.83
5007.97 2824.81 2823.65
5010.87 2832.51 2833.51
5013.77 2789.9 2788.05
5016.66 2770.34 2770.25
5019.56 2794.32 2794.56
5022.45 2855.58 2856.78
5025.35 2870.85 2873.31
5028.24 2897.98 2897.66
5031.14 2926.01 2926.44
5034.04 2902.52 2900.68
5036.93 2865.06 2865.76
5039.83 2835.67 2834.22
5042.72 2870.27 2874.11
5045.62 2905.96 2911.27
5048.51 2866.63 2864.44
5051.41 2882.93 2884.07
5054.3 2927 2925.8
5057.2 2918.75 2921.49
5060.09 2982.41 2984.26
5062.99 2930.8 2928.75
5065.88 2929.51 2927.95
5068.77 2893.74 2892.7
5071.67 2859.32 2860.49
5074.56 2803.59 2807.98
5077.46 2756.08 2754.91
5080.35 2728.56 2729.63
5083.25 2739.25 2742.17
5086.14 2765.35 2762.98
5089.03 2793.07 2792.85
5091.93 2801.83 2801.39
5094.82 2830.15 2829.34
5097.72 2751.23 2751.2
5100.61 2760.6 2760.38
5103.5 2771.34 2770.73
5106.4 2778.72 2779.47
5109.29 2760.11 2762.92
5112.18 2783.3 2783.44
5115.08 2773.3 2773.14
5117.97 2777.29 2775.51
5120.86 2729.82 2729.53
5123.76 2663.49 2662.44
5126.65 2684.77 2686.97
5129.54 2701.79 2701.53
5132.43 2691.25 2692.48
5135.33 2691.71 2688.99
5138.22 2696.17 2694.78
5141.11 2690.81 2690.74
5144 2709.37 2705.9
5146.9 2729.7 2729.1
5149.79 2739.42 2739.3
5152.68 2726.93 2727.53
5155.57 2733.03 2734.2
5158.47 2739.12 2738.47
5161.36 2724.22 2720.69
5164.25 2669.9 2670.18
5167.14 2592.41 2590.8
5170.03 2568.48 2569.66
5172.92 2606.05 2606.59
5175.82 2680.05 2682.02
5178.71 2706.15 2706.74
5181.6 2679.33 2675.56
5184.49 2636.74 2638.73
5187.38 2623.54 2621.63
5190.27 2592.87 2596.38
5193.16 2613.87 2614.4
5196.05 2575.97 2575.73
5198.94 2586.61 2589.33
5201.84 2568.6 2572.42
5204.73 2527.23 2526.73
5207.62 2567.99 2572.89
5210.51 2641.23 2643.52
5213.4 2649.77 2652.61
5216.29 2630.96 2632.79
5219.18 2687.05 2686.02
5222.07 2688.25 2686.27
5224.96 2631.48 2625.47
5227.85 2569.41 2563.58
5230.74 2588.86 2583.88
5233.63 2562.9 2555.76
5236.52 2602.87 2599.96
5239.41 2658.61 2657.21
5242.3 2699.18 2700.21
5245.19 2669.92 2669.95
5248.08 2662.88 2666.88
5250.97 2653.98 2656.16
5253.85 2647.37 2651.1
5256.74 2643.33 2648.7
5259.63 2637.26 2641.44
5262.52 2580.59 2584.96
5265.41 2548.05 2551.21
5268.3 2478.87 2480.59
5271.19 2472.21 2477.39
5274.08 2474.06 2473.22
5276.97 2517.61 2515.74
5279.85 2533.99 2529.15
5282.74 2554.66 2549.12
5285.63 2585.55 2580.26
5288.52 2628.32 2625.51
5291.41 2615.47 2611.29
5294.3 2623.1 2620.47
5297.18 2631.83 2629.94
5300.07 2602.42 2602.27
5302.96 2605.58 2607.55
5305.85 2630.93 2635.15
5308.73 2644.64 2649.63
5311.62 2624.6 2625.73
5314.51 2589.71 2588.44
5317.4 2591.42 2591.09
5320.28 2572.43 2572.06
5323.17 2533.83 2534.25
5326.06 2516.52 2515.94
5328.94 2472.45 2471.21
5331.83 2552.93 2553.86
5334.72 2554.7 2554.72
5337.6 2531.03 2532.05
5340.49 2530.92 2530.78
5343.38 2560.22 2561.75
5346.26 2580.25 2580.4
5349.15 2596.96 2595.69
5352.04 2611.72 2611.78
5354.92 2634.29 2633.94
5357.81 2612.48 2611.33
5360.69 2599.35 2597.56
5363.58 2539.08 2537.12
5366.47 2499.82 2500.92
5369.35 2485.62 2485.83
5372.24 2503.76 2507.06
5375.12 2549.51 2552.65
5378.01 2555.85 2553.91
5380.89 2535.57 2536.48
5383.78 2534.03 2534.96
5386.66 2525.31 2526.72
5389.55 2555.73 2555.91
5392.43 2525.51 2524.23
5395.32 2520.56 2522
5398.2 2486.65 2487.38
5401.09 2469.45 2465.64
5403.97 2433.51 2432.03
5406.86 2418.77 2417.42
5409.74 2415.77 2417.35
5412.63 2443.51 2444.97
5415.51 2484.96 2485.45
5418.39 2491.57 2492.93
5421.28 2502.05 2503.36
5424.16 2470.52 2467.37
5427.05 2471.18 2471.26
5429.93 2472.47 2474.47
5432.81 2466.72 2465.97
5435.7 2505.76 2507.11
5438.58 2535.91 2535.06
5441.46 2536.67 2534.56
5444.35 2500.59 2500.59
5447.23 2473.24 2473.83
5450.11 2513.55 2511.85
5453 2500.74 2499.68
5455.88 2480.41 2480.61
5458.76 2495.94 2496.28
5461.64 2472.42 2470.71
5464.53 2479.74 2479.65
5467.41 2508.16 2508.13
5470.29 2472.86 2472.51
5473.17 2421.42 2421.29
5476.06 2401.47 2399.3
5478.94 2405.6 2403.34
5481.82 2440.98 2440.21
5484.7 2473.15 2473.74
5487.58 2477.1 2475.99
5490.46 2485.83 2484.91
5493.35 2506.77 2506.82
5496.23 2470.19 2472.35
5499.11 2440.74 2441.15
5501.99 2446.72 2448.57
5504.87 2454.53 2454.49
5507.75 2437.25 2437.3
5510.63 2422.72 2422.69
5513.51 2439.17 2442.34
5516.4 2471.51 2472.3
5519.28 2463.04 2463.28
5522.16 2451.66 2451.33
5525.04 2444.08 2444.73
5527.92 2426.3 2429.09
5530.8 2444.6 2445.21
5533.68 2416.93 2417.84
5536.56 2433.96 2436.7
5539.44 2458.45 2458.5
5542.32 2425.16 2427.09
5545.2 2391.63 2394.21
5548.08 2418.99 2419.39
5550.96 2435.1 2435.94
5553.84 2457.49 2458.55
5556.72 2426.64 2427.75
5559.6 2443.65 2443.22
5562.47 2424.84 2423.88
5565.35 2420.33 2421.13
5568.23 2414.9 2413.91
5571.11 2397.44 2399.66
5573.99 2392.84 2397.57
5576.87 2408.35 2411.09
5579.75 2418.62 2419.4
5582.63 2411.62 2407.48
5585.5 2378.09 2372.52
5588.38 2385.04 2380.71
5591.26 2379.11 2371.39
5594.14 2368.7 2364.79
5597.02 2392.4 2389.51
5599.89 2363.28 2357.89
5602.77 2380.6 2377.94
5605.65 2399.04 2397.31
5608.53 2390.19 2386.58
5611.4 2394.41 2392.2
5614.28 2372.44 2368.76
5617.16 2359.9 2358.38
5620.04 2355.39 2353.55
5622.91 2353.72 2351.8
5625.79 2360.63 2359.22
5628.67 2381.16 2379.02
5631.54 2385.27 2383.64
5634.42 2368.29 2366.33
5637.3 2353.52 2352.94
5640.17 2341.65 2342.75
5643.05 2350.89 2351.79
5645.93 2351.1 2354.54
5648.8 2343.27 2344.65
5651.68 2357.02 2361.34
5654.55 2332 2335.37
5657.43 2285.6 2288.67
5660.3 2277.65 2280.97
5663.18 2253.84 2259.36
5666.06 2275.09 2280.47
5668.93 2310.07 2316.26
5671.81 2314.85 2321.87
5674.68 2335.8 2341.81
5677.56 2316.22 2322.65
5680.43 2300.16 2306.6
5683.31 2283.45 2289.61
5686.18 2262.11 2270.28
5689.06 2260.62 2268.45
5691.93 2284.84 2291.48
5694.8 2284.26 2291.58
5697.68 2280.56 2286.89
5700.55 2273.16 2280.45
5703.43 2272.96 2277.44
5706.3 2249.44 2254.82
5709.17 2239.87 2244.85
5712.05 2253.17 2256.23
5714.92 2265.59 2267.08
5717.8 2266.54 2267.57
5720.67 2285.92 2285.18
5723.54 2304.9 2302.93
5726.41 2278.94 2274.62
5729.29 2288.26 2280.76
5732.16 2299.04 2289.51
5735.03 2277.49 2264.25
5737.91 2299.6 2283.98
5740.78 2292.67 2272.95
5743.65 2294.91 2270.93
5746.52 2273.76 2248.48
5749.4 2287.36 2255
5752.27 2290.47 2255.53
5755.14 2281.7 2241.51
5758.01 2297.74 2252.65
5760.88 2284.44 2234.74
5763.76 2296.22 2240.44
5766.63 2293.43 2230.76
5769.5 2311.42 2240.67
5772.37 2313.1 2235.2
5775.24 2140.06 2245.65
5778.11 2141.34 2238.84
5780.98 2134.06 2219.96
5783.86 2134.24 2217.22
5786.73 2141.57 2212.07
5789.6 2173.19 2237.21
5792.47 2178.29 2233.33
5795.34 2175.59 2223.42
5798.21 2190.84 2231.92
5801.08 2202.39 2236.03
5803.95 2191.37 2220.17
5806.82 2187.41 2207.93
5809.69 2211.72 2226.19
5812.56 2233.38 2238.74
5815.43 2225.95 2225.6
5818.3 2244.87 2242.74
5821.17 2225.7 2221.18
5824.04 2260.58 2247.03
5826.91 2239.57 2220.16
5829.77 2239.04 2220.88
5832.64 2261.04 2236.49
5835.51 2262.01 2236.58
5838.38 2246.8 2219.13
5841.25 2258.65 2236.31
5844.12 2250.2 2225.54
5846.99 2230.35 2205.52
5849.86 2242.87 2214.14
5852.72 2164.6 2143.25
5855.59 2180.77 2158.04
5858.46 2185.89 2166.57
5861.33 2185.06 2168.19
5864.2 2210.02 2189.08
5867.06 2211.67 2192.3
5869.93 2221.63 2204.34
5872.8 2227.99 2212.15
5875.67 2222.65 2214.93
