wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal spectrum_snr
7727.38 17767.9 17704.3 18422.4 18387.2 142.208
7730.14 17681.2 17716.6 18282.5 18339.2 141.911
7732.9 17700.8 17746.8 18312.8 18345.4 141.987
7735.66 17858.4 17679.6 18441 18249.2 142.666
7738.42 17479.7 17545.6 17994 18070.6 141.178
7741.17 17298.7 17246.2 17777 17755.5 140.379
7743.93 16960 17050.6 17495.6 17565.2 138.804
7746.69 16893 16932 17423 17443.7 138.279
7749.45 16943.2 16962.3 17412.6 17476.4 138.408
7752.2 17050.8 17018.2 17593.6 17507.4 138.94
7754.96 17060.5 16999 17516.2 17495.4 139.04
7757.72 16885.7 16992.5 17376.6 17445.9 138.477
7760.47 17031.3 16964.2 17445.1 17404.4 139.18
7763.23 16975.6 16895.6 17391.6 17291.9 139.011
7765.99 16679.8 16745.6 17038.9 17113 137.839
7768.74 16581.3 16369.6 16908.6 16706.3 137.414
7771.5 15847.7 16144.8 16171.3 16431.8 134.309
7774.25 16005.5 15928.9 16215.7 16156.1 134.916
7777.01 15933.4 16053.7 16081.4 16200.7 134.622
7779.77 16222.1 16203.9 16305.2 16301.7 135.898
7782.52 16456.3 16413.9 16518.7 16479.8 136.847
7785.27 16563.1 16540.6 16615.5 16624 137.332
7788.03 16602.4 16692.2 16737.8 16792.7 137.336
7790.78 16910.9 16717.2 17025 16831 138.52
7793.54 16638.2 16756.8 16730.4 16825.9 137.343
7796.29 16721.2 16631.5 16722.4 16702.2 137.817
7799.04 16535 16692.2 16653.8 16703.9 137.166
7801.8 16820.5 16675.8 16735.7 16684.3 138.39
7804.55 16671.8 16662.6 16663.5 16603.4 137.711
7807.3 16495.4 16539.7 16411.1 16470 137.008
7810.06 16452 16405 16335.5 16317.9 136.832
7812.81 16267.7 16500.8 16207.1 16395.5 136.062
7815.56 16782.6 16557 16643.9 16440.7 138.063
7818.31 16620.6 16683.4 16471.1 16523 137.315
7821.07 16647 16598.2 16454.1 16463.6 137.333
7823.82 16526.9 16561 16465.8 16427 136.902
7826.57 16509 16442.9 16361.1 16316.8 136.967
7829.32 16292.7 16275.7 16123.4 16098.2 136.199
7832.07 16025.4 16193 15809.9 15986.5 135.164
7834.82 16260.8 16102.8 16026.1 15861.7 136.089
7837.57 16022.3 16220.6 15749.1 15905.6 135.056
7840.32 16378.8 16191.2 15941.8 15849.5 136.548
7843.07 16172.6 16272.2 15857.8 15859.5 135.636
7845.82 16265.2 16176.7 15779.1 15772.4 135.937
7848.57 16092.4 16093.2 15680.3 15676.5 134.898
7851.32 15922.1 15998.5 15570.2 15630.4 134.12
7854.07 15981 15962.9 15640.7 15615.9 134.377
7856.82 15985.5 15850.7 15636.8 15503 134.419
7859.57 15585.7 15748.4 15231.4 15357 132.866
7862.32 15674.1 15581.2 15202.8 15126.3 133.323
7865.07 15483.9 15596.5 14944.7 15081.3 132.525
7867.81 15631.6 15682.4 15096.5 15183 133.121
7870.56 15931.9 15757.4 15507.9 15241.7 134.417
7873.31 15708.8 15788.5 15120.7 15262.6 133.561
7876.06 15724.7 15552.6 15159.3 15015.9 133.624
7878.8 15224.3 15516.6 14767.7 14956.5 131.525
7881.55 15600.8 15508.6 14942.5 14930.7 133.138
7884.3 15700.8 15558.1 15081.9 14926.2 133.521
7887.04 15372.7 15562.7 14754.3 14914.9 132.149
7889.79 15614.5 15333.2 14908.4 14688.5 133.207
7892.54 15012.3 15223.2 14402.8 14534.8 130.688
7895.28 15042.7 15044.6 14293.2 14338.1 130.885
7898.03 15078.9 15139.6 14318.4 14356.3 131.098
7900.77 15297.1 15158.4 14457.3 14320 132.074
7903.52 15099.2 15202.4 14184.2 14302.7 131.163
7906.26 15210.8 15152 14266.6 14236.2 131.48
7909.01 15146.1 15071.1 14257.6 14198 130.871
7911.75 14856.4 15018.8 14069.7 14208.1 129.413
7914.5 15054.1 14897.9 14296.9 14170.2 130.15
7917.24 14783.3 14861.2 14144 14123.7 128.994
7919.99 14746.3 14665.1 13930 13891.3 129.132
7922.73 14465.9 14535.4 13600 13698.2 128.114
7925.47 14394 14430.7 13564.6 13594.1 127.836
7928.22 14432.1 14314.1 13617.8 13493 128.041
7930.96 14116.3 14167 13296.7 13315 126.641
7933.7 13952.7 14014.6 13030.7 13127.8 126.044
7936.44 13974.7 14017.4 13056.1 13054.3 126.109
7939.19 14124.7 14047.3 13076 13061.6 126.895
7941.93 14042.5 14059.3 13052.7 13038.6 126.427
7944.67 14010.8 14112.1 12987.2 13072.9 126.252
7947.41 14283 14101.1 13178.7 13028.7 127.451
7950.15 14009.6 14243.8 12920.2 13151.3 126.236
7952.89 14438.7 14366.7 13355 13246 128.198
7955.64 14651.7 14465.6 13463 13309.1 129.144
7958.38 14306.4 14419.7 13109.5 13254.8 127.549
7961.12 14300.9 14232.1 13191.9 13114.6 127.284
7963.86 14089 14212.7 13042.4 13127.9 126.04
7966.6 14248 14256.9 13149.3 13145.1 127.003
7969.34 14433.6 14380.6 13243.7 13191.6 128.002
7972.08 14460.1 14342.6 13181.7 13102.7 128.231
7974.82 14134.2 14287.2 12882.6 13033.5 126.719
7977.55 14267.4 14183.8 13036.4 12925.9 127.257
7980.29 14149.9 14171.9 12858.9 12885.7 126.778
7983.03 14098.4 14121.4 12761.9 12792 126.639
7985.77 14116 14112.3 12755.1 12771.2 126.639
7988.51 14122.5 14126.3 12796.4 12800.1 126.447
7991.25 14140.4 14092.1 12848.8 12815 126.396
7993.98 14013.5 14083.1 12799.8 12814.1 125.775
7996.72 14095.3 14039.8 12793.8 12758.3 126.368
7999.46 14010.7 14041.1 12681.4 12693.6 126.192
8002.2 14017.2 14000.7 12605.7 12613.3 126.391
8004.93 13974.3 14013 12552.8 12575.5 126.218
8007.67 14047.4 14036.4 12568.1 12585.9 126.496
8010.41 14087.6 14073.4 12636.8 12579.4 126.663
8013.14 14085.3 14080.8 12533.3 12561 126.586
8015.88 14069.7 14007.6 12512.8 12454.1 126.523
8018.61 13868 13907.2 12316.2 12388 125.562
8021.35 13784 13755.9 12335.1 12290.6 125.109
8024.09 13615.9 13735.3 12220.4 12307.1 124.156
8026.82 13806.1 13689.4 12365.7 12234.7 125.013
8029.55 13646.3 13713.2 12117.9 12214.5 124.532
8032.29 13687.1 13652.4 12159.8 12127 124.755
8035.02 13623.7 13708.8 12103.4 12137.3 124.658
8037.76 13815.5 13640.3 12148.6 12058.5 125.548
8040.49 13481.8 13568.2 11923.6 11947.4 123.991
8043.23 13407.3 13469.3 11770.1 11858.7 123.666
8045.96 13518.8 13451.2 11882.5 11794.6 124.111
8048.69 13427.4 13462.6 11731.2 11791.9 123.678
8051.42 13441.6 13449.5 11761.8 11767.6 123.698
8054.16 13479.5 13427.7 11809.9 11784.7 123.94
8056.89 13361.9 13342.8 11782.4 11717.1 123.296
8059.62 13186.8 13263.6 11559 11641.7 122.395
8062.35 13242.2 13282.1 11583.7 11619.4 122.609
8065.09 13417.3 13279.2 11715.6 11619.7 123.588
8067.82 13178.1 13295.2 11559.8 11613.3 122.483
8070.55 13290.1 13234.5 11564.6 11568.2 123.125
8073.28 13235.2 13231 11580.1 11521.9 122.826
8076.01 13167.7 13199.6 11420.8 11470.6 122.63
8078.74 13195.9 13094.4 11410.9 11331.5 122.679
8081.47 12919.6 13019.1 11162.8 11240.5 121.396
8084.2 12941.6 12842.8 11147.7 11068.7 121.483
8086.93 12667 12791.9 10895.7 10998.2 120.229
8089.66 12767 12786.3 10951.3 10992.5 120.612
8092.39 12924.9 12869.2 11130.4 11062 121.409
8095.12 12915.5 12859.7 11104.3 11044.6 121.372
8097.85 12738.7 12797.5 10899.1 10987.4 120.469
8100.58 12738.4 12763.4 10958.8 10962.1 120.443
8103.31 12813.2 12695 11028.4 10909.6 120.887
8106.03 12533.3 12672.3 10741.5 10888.8 119.481
8108.76 12670.5 12613.4 10896.5 10763.4 120.168
8111.49 12636.5 12693.4 10652.1 10776.4 120.098
8114.22 12773.2 12685.9 10780.5 10742.5 120.762
8116.95 12647.9 12617.9 10795 10704 120.116
8119.67 12432.7 12479 10536.5 10601.3 119.083
8122.4 12356.4 12376.5 10472.3 10460.2 118.756
8125.13 12340.5 12352.5 10371.9 10437 118.668
8127.85 12360.6 12247.6 10466.9 10330.8 118.744
8130.58 12041.7 12158.1 10153.7 10264.3 117.234
8133.3 12071.9 12061 10172.4 10128.3 117.365
8136.03 12069.3 12142.1 10058.7 10175.6 117.376
8138.76 12285.2 12074.2 10295.8 10106 118.364
8141.48 11868.1 11968.9 9963.62 10041 116.301
8144.21 11753.3 11762.1 9863.68 9875.42 115.764
8146.93 11664.9 11682.4 9798.97 9812.84 115.335
8149.66 11629 11661.2 9775.86 9785.23 115.132
8152.38 11689.7 11645.8 9780.86 9735.93 115.487
8155.1 11618.8 11652.9 9651.07 9711.39 115.154
8157.83 11650.3 11549.8 9702.22 9600 115.301
8160.55 11380.3 11442.4 9446.69 9509.34 113.964
8163.27 11296.6 11301.9 9379.1 9370.24 113.51
8166 11228.6 11301 9284.94 9363.8 113.153
8168.72 11377.9 11348.4 9427.35 9411.73 113.945
8171.44 11438.7 11409 9522.89 9451.49 114.199
8174.17 11410.5 11375.9 9404.24 9400.81 114.111
8176.89 11278.5 11265.8 9275.3 9291.32 113.422
8179.61 11108.4 11149.9 9194.43 9180.98 112.613
8182.33 11062.8 11042.9 9073.23 9103.01 112.407
8185.05 10957.5 11035.8 9041.37 9083.19 111.835
8187.77 11087.1 10962.1 9134.99 9024.27 112.447
8190.49 10841.7 10872.2 8896.46 8928.27 111.169
8193.21 10687.7 10733.7 8753.37 8779.54 110.367
8195.94 10671.8 10663.2 8688.78 8717.05 110.369
8198.66 10630.3 10674.2 8709.01 8717.35 110.116
8201.38 10720.5 10804.5 8754.27 8807.9 110.53
8204.1 11062.7 10907.3 8960.41 8892.17 112.389
8206.81 10938.6 11094.7 8961.84 9020.42 111.729
8209.53 11282.8 11088.1 9139.01 9046.93 113.477
8212.25 11043 11168.5 9039.94 9079.55 112.271
8214.97 11179.6 11094.1 9059.7 9012.74 112.953
8217.69 11059.7 11009.3 8938.58 8903.58 112.353
8220.41 10788.7 10874.2 8712.46 8797.2 110.9
8223.13 10774 10721.2 8740.57 8682.35 110.901
8225.84 10600.7 10618.2 8594.03 8582.36 109.956
8228.56 10480 10556.2 8412.49 8507.51 109.381
8231.28 10587.9 10623.5 8516.01 8529.59 109.927
8234 10802.7 10784 8660.26 8647.91 110.96
8236.71 10961.3 10923.4 8767.48 8742.86 111.851
8239.43 11006.2 10981.7 8800.85 8790.37 112.098
8242.15 10977.7 11010.7 8802.8 8811.55 111.919
8244.86 11048.2 11049.5 8831.01 8820.96 112.283
8247.58 11122.5 11068 8829.07 8815.67 112.615
8250.29 11033.2 11008.2 8786.93 8758.45 112.204
8253.01 10868.8 10917.4 8659.35 8706.65 111.4
8255.72 10850.1 10864.4 8673.68 8655.25 111.297
8258.44 10874.4 10876.4 8632.71 8650.7 111.334
8261.15 10904.8 10944.1 8645.71 8663.34 111.552
8263.87 11053 11067.8 8711.6 8750.68 112.317
8266.58 11245.5 11116 8894.72 8791.59 113.305
8269.3 11049.5 11102.7 8768.44 8777.51 112.275
8272.01 11013 10973 8669.37 8654.45 112.078
8274.72 10856.4 10895 8525.55 8558.48 111.144
8277.44 10815.7 10890.9 8480.51 8543.31 110.75
8280.15 11000.7 10872.2 8623.86 8529.22 111.616
8282.86 10800.2 10890.5 8483.29 8533.08 110.417
8285.57 10870.6 10780.3 8492.08 8416.43 110.627
8288.29 10670 10736.5 8273.92 8364.27 109.758
8291 10669 10712.1 8326.81 8318.84 109.718
8293.71 10797.3 10798.6 8355.78 8413.87 110.441
8296.42 10929.6 10905.6 8559.02 8497.63 111.016
8299.13 10989.8 10930.4 8578.09 8547.98 111.387
8301.84 10871.6 10884 8506.84 8491.86 110.921
8304.56 10790.5 10823.3 8390.64 8438.48 110.665
8307.27 10807.8 10747.4 8417.96 8360.78 110.811
8309.98 10643.8 10740 8273.74 8353.24 110.024
8312.69 10768.3 10718.2 8368.03 8317.56 110.667
8315.4 10742.5 10769 8310.91 8342.23 110.645
8318.11 10796.1 10758.6 8347.76 8315.18 110.918
8320.81 10737.2 10736.1 8286.88 8281.43 110.653
8323.52 10675 10683.6 8209.66 8238.68 110.337
8326.23 10638.7 10605.8 8219.49 8171.83 110.169
8328.94 10503.7 10465.5 8086.34 8049.41 109.452
8331.65 10253.9 10374.2 7842.39 7958.83 108.161
8334.36 10365.1 10317.4 7947.76 7869.32 108.737
8337.06 10333.2 10397.5 7817.82 7897.63 108.382
8339.77 10494.3 10496.8 7927.32 7957.57 108.759
8342.48 10662.9 10634.4 8127.58 8101.74 109.14
8345.19 10746 10701.2 8250.32 8202.74 109.456
8347.89 10694.6 10678.2 8230.32 8209.97 109.301
8350.6 10594 10606.9 8149.26 8131.12 109.081
8353.31 10532.2 10560.5 8013.78 8068.24 108.991
8356.01 10555.3 10612.3 8041.67 8060.12 109.41
8358.72 10749.4 10649.1 8124.92 8074.8 110.554
8361.42 10642.4 10642.7 8057.83 8055.93 110.011
8364.13 10536.3 10571.4 7985.05 8002.02 109.463
8366.83 10535.6 10574.6 7963.19 7998.93 109.552
8369.54 10651.9 10596.1 8048.54 8008.46 110.201
8372.24 10600.9 10594.2 8013.64 8002.4 109.949
8374.95 10529.7 10588.6 7945.02 7973.67 109.522
8377.65 10635.3 10601.8 7962.36 7960.46 109.997
8380.36 10640.4 10623.6 7973.99 7969.22 110
8383.06 10595 10538.5 7971.32 7912.55 109.669
8385.76 10380.1 10446.9 7792.33 7849.36 108.612
8388.47 10365.6 10351.6 7784.44 7762.11 108.654
8391.17 10309.2 10410.4 7709.56 7754.61 108.362
8393.87 10556.4 10487.5 7769.82 7771.05 109.405
8396.57 10596.8 10567 7833.76 7801.95 109.232
8399.27 10547.9 10521.9 7802.26 7811.35 108.849
8401.98 10421 10449.4 7798.02 7774.18 108.297
8404.68 10379.3 10439.3 7722.26 7776.59 108.353
8407.38 10517.5 10481.4 7809.48 7774.4 109.371
8410.08 10547.5 10520.6 7791.47 7774.45 109.517
8412.78 10496.6 10511.8 7722.41 7763.62 109.209
8415.48 10491.2 10523.4 7776.97 7765.58 109.05
8418.18 10582.3 10577.6 7797.35 7809.8 109.615
8420.88 10659.4 10578.6 7855.06 7783.21 110.145
8423.58 10494.1 10512.7 7697.21 7723.53 109.17
8426.28 10384.7 10461.2 7618.33 7689.93 108.228
8428.98 10504.9 10484.2 7754.27 7708.11 108.563
8431.68 10563.1 10503.8 7751.73 7738.6 108.824
8434.38 10443.5 10448.4 7709.81 7689.16 108.484
8437.08 10338.7 10386.4 7605.95 7625.21 108.29
8439.78 10377 10275.1 7559.88 7514.64 108.746
8442.47 10109.6 10203.2 7378.09 7452.43 107.354
8445.17 10123.1 10076.3 7419.31 7358.33 107.363
8447.87 9996.29 10184.5 7277.59 7418 106.632
8450.57 10434 10238.4 7557.1 7449.36 108.837
8453.26 10284.9 10410.7 7513.37 7541.83 108.036
8455.96 10513.1 10404.6 7555.03 7548.57 109.327
8458.66 10415.8 10341.5 7577.32 7471.21 108.774
8461.35 10095.4 10302.5 7281.29 7442.17 106.843
8464.05 10396.2 10236.7 7467.91 7373.08 108.222
8466.74 10218.3 10226.1 7370.04 7350.23 107.288
8469.44 10063.8 10150.3 7212.74 7304.9 106.604
8472.13 10168.8 10106.2 7331.92 7260.9 107.438
8474.83 10085.9 10122.2 7238.04 7266.18 107.196
8477.52 10112 10202.9 7228.58 7295.1 107.39
8480.22 10410.7 10414.4 7418.68 7437.82 109.053
8482.91 10720.3 10561 7666.22 7545.22 110.637
8485.61 10552.1 10618.5 7550.77 7583.81 109.77
8488.3 10583.2 10432.3 7534.44 7449.46 109.793
8490.99 10161.4 10281.7 7263.17 7337.55 107.602
8493.69 10100.4 10058 7215.05 7184.26 107.227
8496.38 9912.08 9817.36 7074.57 6972.04 106.119
8499.07 9439.65 9607.11 6626.5 6766.36 103.598
8501.76 9469.61 9624.84 6598.01 6726.99 103.611
8504.46 9965.26 9761.92 6956.46 6792.84 106.237
8507.15 9850.88 9960.48 6824.05 6921 105.6
8509.84 10065.3 10006.4 6982.47 6948.81 106.911
8512.53 10103.1 10075.4 7039.9 6994.86 107.254
8515.22 10057.9 10062 6962.19 6983.42 107.168
8517.91 10025 9900.92 6948.16 7030.54 107.015
8520.6 9619.92 9810.41 7181.27 7168.09 104.785
8523.29 9786.34 9726 7374.84 7289.4 105.682
8525.98 9771.75 9684.3 7312.09 7273.16 105.644
8528.67 9494.81 9567.03 7132.54 7175.7 104.107
8531.36 9434.54 9420.64 7082.48 7074.24 103.793
8534.05 9332.59 9345.56 7007.71 7026.84 103.214
8536.74 9269.54 9152.7 6990.34 6879.3 102.778
8539.43 8855.98 8917.43 6639.86 6692.36 100.44
8542.12 8626.76 8644.78 6446.89 6448.34 99.2023
8544.81 8451.6 8537.97 6258.27 6342.16 98.0731
8547.49 8535.54 8662.51 6321.31 6402.76 98.5141
8550.18 9000.38 8930.61 6628.68 6583.48 101.146
8552.87 9255.92 9176.58 6800.46 6756.64 102.66
8555.56 9273.45 9334.16 6840.79 6870.84 102.773
8558.24 9473.12 9408.86 6971.28 6925.78 103.958
8560.93 9480.03 9498.62 6965.26 6970.22 104.034
8563.62 9542.73 9590.58 6974.12 6987.96 104.394
8566.3 9748.98 9705.45 7024.5 7060.53 105.545
8568.99 9824.64 9732.16 7182.98 7096.67 105.934
8571.67 9622.87 9657.81 7082.52 7077.17 104.813
8574.36 9525.93 9557 6966.01 7005.31 104.299
8577.05 9522.19 9542.59 6967.39 6963.33 104.282
8579.73 9579.65 9588.09 6956.59 6970.25 104.534
8582.41 9662.42 9610.28 6986.77 6942.36 105.032
8585.1 9588.76 9606.71 6883.73 6915.16 104.603
8587.78 9568.96 9516.07 6874.98 6845.41 104.416
8590.47 9390.5 9393.24 6777.51 6765.4 103.463
8593.15 9220.27 9207.96 6643.72 6645.96 102.53
8595.83 9013.11 9029.42 6516.66 6472.26 101.353
8598.52 8854.88 8893.32 6256.39 6351.13 100.458
8601.2 8811.96 8844.98 6280.33 6267.17 100.17
8603.88 8868.09 8990.51 6264.79 6359 100.58
8606.56 9291.49 9147.77 6531.89 6458.81 102.986
8609.25 9283.73 9304.93 6579.75 6571.58 102.897
8611.93 9339.57 9358.3 6603.11 6611.2 103.265
8614.61 9451.6 9435.45 6650.72 6631.46 103.834
8617.29 9515.17 9568.51 6640.55 6683.83 104.174
8619.97 9738.76 9625.92 6760.2 6716.08 105.374
8622.65 9623.82 9711.03 6747.48 6765.86 104.69
8625.33 9770.52 9698.69 6789.89 6772.84 105.48
8628.01 9701.72 9764.95 6781.16 6808.98 105.148
8630.69 9822.62 9778.63 6855.87 6804.95 105.688
8633.37 9811.55 9832.43 6777.82 6810.17 105.649
8636.05 9863.12 9867.33 6796.82 6772.83 105.931
8638.73 9927.31 9897.31 6743.84 6773.95 106.304
8641.41 9901.5 9888.66 6781.19 6729.17 106.265
8644.09 9837.15 9768.8 6662.46 6689.48 105.873
8646.77 9567.75 9586.6 6624.79 6570.45 104.382
8649.44 9354.89 9423.87 6424.1 6505.79 103.18
8652.12 9348.96 9383.44 6468.48 6425.57 103.149
8654.8 9446.47 9361.61 6384.15 6385.32 103.691
8657.48 9289.4 9185.13 6303.32 6229.76 102.816
8660.15 8819.52 8773.9 6001.81 5950.61 100.127
8662.83 8212.79 8345.56 5546.7 5637.57 96.6209
8665.51 8004.36 8069.24 5364.21 5415.21 95.3829
8668.18 7990.57 8103.6 5334.72 5423.65 95.3192
8670.86 8315.85 8342.72 5572.01 5588.38 97.2733
8673.53 8721.72 8646.6 5858.41 5796.06 99.654
8676.21 8902.22 8873.87 5957.75 5906.86 100.749
8678.88 8997.69 9024.6 5904.44 5973.93 101.268
8681.56 9173.9 9163.61 6059.6 6028.82 102.226
8684.23 9319.23 9279.47 6122.43 6136.47 103.086
8686.91 9345.27 9301.76 6227.39 6149.73 103.238
8689.58 9240.78 9386.57 6099.37 6184.69 102.648
8692.25 9573.68 9479.27 6227.33 6190.58 104.521
8694.93 9623.35 9570.62 6245.03 6235.82 104.799
8697.6 9514.82 9580.03 6235.11 6243.1 104.15
8700.27 9601.92 9589.44 6249.17 6243.77 104.592
8702.95 9651.59 9667.29 6247.03 6269.43 104.936
8705.62 9748.36 9712.03 6312.09 6284.55 105.419
8708.29 9736.13 9727.59 6294.52 6289.82 105.359
8710.96 9698.29 9651.98 6262.84 6242.56 105.17
8713.63 9521.51 9603.72 6170.32 6177.82 104.261
8716.31 9591.36 9688.33 6100.3 6183.11 104.598
8718.98 9952.12 9778.77 6278.7 6194.11 106.572
8721.65 9792.81 9932.7 6203.32 6293.05 105.71
8724.32 10053.2 9861.79 6397.12 6257.18 107.094
8726.99 9739.42 9751.97 6171.11 6224.09 105.387
8729.66 9463.35 9588.69 6104.04 6096.35 103.94
8732.33 9563.29 9492.02 6013.89 6024.25 104.467
8735 9449.43 9471.45 5954.81 5960.85 103.878
8737.67 9401.62 9338 5913.84 5852.72 103.538
8740.33 9162.94 9227.01 5689.52 5774.53 102.273
8743 9116.46 9021.27 5720.23 5620.7 102.011
8745.67 8784.39 8738.13 5452.34 5461.7 100.101
8748.34 8313.54 8410.29 5212.51 5245.9 97.3998
8751.01 8132.93 8157.24 5072.84 5078.58 96.2989
8753.67 8025.25 8126.83 4950.39 5035.9 95.6732
8756.34 8222.3 8204.76 5084.48 5074.2 96.5791
8759.01 8366.73 8472.98 5187.72 5255.21 97.0957
8761.68 8829.91 8743.66 5493.43 5425.21 99.342
8764.34 9034.35 8961.06 5594.47 5558.17 100.3
8767.01 9018.93 9147.9 5586.62 5627.8 100.14
8769.67 9390.41 9251.16 5702.33 5651.57 102.321
8772.34 9344.13 9365.53 5665.76 5672.68 102.248
8775 9362.04 9416.29 5649.94 5678.16 102.391
8777.67 9542.69 9497.16 5718.78 5689.14 103.306
8780.33 9586.76 9608.46 5698.7 5700.53 103.492
8783 9695.93 9697.68 5684.12 5671.31 104.474
8785.66 9810.35 9756.26 5631.11 5666.86 105.452
8788.33 9762.51 9675.77 5685.35 5592.82 105.285
8790.99 9454.44 9575.64 5461.99 5566.98 103.62
8793.65 9509.98 9542 5553.59 5521.69 103.876
8796.32 9661.58 9575.33 5549.51 5539.33 104.808
8798.98 9554.45 9628.3 5514.88 5558.24 104.365
8801.64 9668.89 9660.24 5610.32 5575.79 104.944
8804.3 9757.39 9649.47 5602.17 5568.02 105.572
8806.97 9522.14 9633.21 5491.56 5549.86 104.278
8809.63 9620.1 9542.97 5555.86 5511.34 104.841
8812.29 9486.68 9531.72 5486.6 5499.87 104.044
8814.95 9488.37 9532.38 5457.14 5486.92 104.065
8817.61 9622.08 9601.95 5517.01 5500.04 104.787
8820.27 9695.4 9626.51 5525.98 5527.02 105.109
8822.93 9562.04 9650.87 5538.06 5576.04 103.725
8825.59 9695.19 9583.23 5664.08 5596.31 103.656
8828.25 9492.46 9589.39 5586.79 5653.44 101.975
8830.91 9580.53 9449.46 5709.44 5552.76 102.563
8833.57 9275.38 9368.57 5362.05 5440.38 101.347
8836.23 9249.79 9269.79 5249.65 5250.29 101.642
8838.89 9284.21 9265.77 5139.18 5113.12 102.084
8841.55 9263.3 9298.28 4950.54 5006.11 102.206
8844.21 9347.32 9260.25 4928.62 4913.68 103.001
8846.86 9170.12 9223.61 4861.87 4887.71 102.047
8849.52 9153.39 9102.1 4872.65 4854.59 101.964
8852.18 8982.8 8966.35 4829.23 4817.6 101.052
8854.84 8762.85 8673.73 4750.92 4697.43 99.7843
8857.49 8275.54 8328.26 4512.13 4519.77 97.0988
8860.15 7946.4 7955.86 4296.26 4329.78 95.1368
8862.8 7645.63 7718.82 4180.97 4151.76 93.2488
8865.46 7564.44 7605.82 3978.06 4067.74 92.5456
8868.12 7607.38 7691.75 4044.2 4084.02 92.6743
8870.77 7903.43 7935.32 4229.82 4210.48 94.4342
8873.43 8295.16 8260 4357.42 4354.33 96.9715
8876.08 8581.4 8502.58 4475.74 4460.99 98.8017
8878.74 8631.19 8611.54 4549.8 4557.14 99.1754
8881.39 8622.04 8683.14 4645.88 4665.47 98.8962
8884.04 8796.18 8768.49 4800.72 4787 99.2791
8886.7 8887.24 8823.13 4914.39 4827.14 99.4037
8889.35 8785.96 8890.54 4766.32 4819.77 98.6775
8892 8998.41 8962.34 4778.59 4751.8 100.406
8894.66 9102.65 9122.27 4710.48 4739.06 101.522
8897.31 9265.74 9174.33 4728.1 4716.72 102.638
8899.96 9154.59 9185.48 4711.58 4724.02 101.917
8902.61 9136.09 9110.53 4732.38 4720.81 101.733
8905.27 9040.92 9125.23 4718.47 4740.64 101.032
8907.92 9198.68 9163.87 4771.08 4730.27 101.995
8910.57 9252.02 9182.05 4701.26 4674.28 102.506
8913.22 9095.46 9150.5 4550.51 4629.39 101.644
8915.87 9104.02 9092.69 4636.41 4662.57 101.384
8918.52 9078.6 9046.91 4800.79 4735.3 100.588
8921.17 8958.11 8952.94 4768.7 4766.72 99.6199
8923.82 8822.11 8886.3 4730.66 4687.24 98.8526
8926.47 8878.68 8868.31 4562.35 4566.58 99.8032
8929.12 8904.13 8918.05 4406.72 4417.89 100.391
8931.77 8971.33 8968.97 4284.59 4371.42 101.087
8934.42 9031.46 9062.06 4422.96 4381.98 101.519
8937.06 9183.39 9178.44 4438.4 4494.29 102.361
8939.71 9320.45 9181.23 4621.51 4514.24 103.037
8942.36 9039.85 9082.81 4482.81 4524.62 101.262
8945.01 8888.13 8955.52 4469.55 4457.68 100.231
8947.65 8938.56 8857.15 4420.67 4374.27 100.61
8950.3 8744.77 8849.26 4232.59 4307.43 99.6029
8952.95 8864.45 8755.47 4269.02 4265.31 100.274
8955.59 8657.18 8758.82 4294.31 4317.54 98.7856
8958.24 8754.83 8730.73 4389.29 4352.23 99.042
8960.89 8780.19 8707.42 4373.08 4331.89 98.9391
8963.53 8587.25 8609.97 4233.31 4229.2 98.0636
8966.18 8462.48 8500.68 4081.2 4112.6 97.7762
8968.82 8452.3 8411.02 4023.28 4026.65 98.0914
8971.47 8318.29 8355.89 3975.49 3957.07 97.381
8974.11 8297.08 8333.59 3872.45 3910.87 97.3144
8976.75 8385.41 8384.34 3884.66 3899.67 97.8879
8979.4 8470.55 8420.33 3941.9 3920.68 98.3286
8982.04 8405.04 8416.74 3935.48 3939.71 97.966
8984.68 8374.62 8303.51 3941.76 3928.73 97.7305
8987.33 8130.87 8104.79 3908.94 3850.16 96.157
8989.97 7808.86 7808.55 3699.76 3704.15 94.135
8992.61 7485.9 7598.28 3503.74 3582.61 92.1802
8995.25 7500.08 7560.28 3544.34 3559.09 92.2565
8997.9 7694.86 7579.5 3629.19 3600.1 93.3428
9000.54 7543.56 7521.41 3626.77 3587.97 92.2875
9003.18 7325.82 7405.04 3507.94 3531.71 90.6925
9005.82 7345.73 7292.7 3460.4 3420.73 90.947
9008.46 7206.56 7197.22 3293.85 3327.34 90.2718
9011.1 7039.38 6933.8 3227.78 3199.61 89.4735
9013.74 6555.48 6598.97 3077.2 3045.11 86.5509
9016.38 6202.04 6233.5 2830.34 2846.44 84.0932
9019.02 5942.97 6105.44 2631.79 2733.89 82.4335
9021.66 6171.32 6193.27 2739.55 2767.44 83.9457
9024.3 6465.51 6547.91 2930.98 2914.14 85.8891
9026.94 7006.91 6876.13 3071.9 3043.11 89.4415
9029.57 7155.95 7195.62 3126.46 3171.55 90.4352
9032.21 7423.99 7358.35 3316.3 3288.47 92.1034
9034.85 7495.09 7521.03 3422.67 3406.92 92.5172
9037.49 7644.02 7604.28 3481.8 3460.81 93.2846
9040.12 7673.72 7716.47 3477.96 3494.45 93.523
