wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
5130 970.202 1007.59 1059.58 1105.46
5132.89 1021.26 1029.34 1141.96 1136.26
5135.78 1096.55 1035.6 1207.25 1141.03
5138.67 988.997 1049.1 1073.89 1154.02
5141.57 1061.76 1027.3 1180.91 1136.99
5144.46 1031.15 1045.36 1156.18 1160.65
5147.35 1043.17 1045.39 1144.85 1164.16
5150.24 1061.84 1059.08 1191.45 1166.18
5153.14 1072.22 1073.05 1162.24 1183.02
5156.03 1085.08 1074.66 1195.36 1180.7
5158.92 1066.68 1049.36 1184.49 1158.61
5161.81 996.341 1025.48 1095.98 1133.01
5164.7 1013.43 1021.15 1118.55 1127.33
5167.6 1053.67 1015.91 1167.46 1117.92
5170.49 980.639 1045.89 1067.76 1145.53
5173.38 1103.36 1050.98 1201.39 1150.99
5176.27 1068.93 1066.72 1183.81 1178.81
5179.16 1027.86 1060.67 1151.24 1176.32
5182.05 1085.21 1067.85 1193.91 1191.52
5184.94 1090.49 1095.84 1229.4 1220.73
5187.84 1111.81 1097.1 1238.89 1227.04
5190.73 1089 1120.25 1212.82 1244.58
5193.62 1159.96 1102.19 1282.04 1222.84
5196.51 1057.63 1099.85 1173.65 1221.72
5199.4 1081.98 1079.68 1209.47 1198.8
5202.29 1099.44 1071 1213.29 1190.36
5205.18 1031.57 1064.56 1148.32 1187.31
5208.07 1062.67 1046.98 1200.34 1171.72
5210.96 1046.69 1074.48 1166.52 1198.48
5213.85 1114.07 1079.1 1228.6 1203.84
5216.74 1076.54 1102.06 1216.41 1220.36
5219.63 1115.58 1060.53 1216.08 1174.7
5222.52 989.466 1046.19 1091.6 1147.65
5225.41 1033.51 1040.02 1135.29 1143.13
5228.3 1097.09 1055.67 1202.51 1163.97
5231.19 1036.41 1053.91 1154.09 1164.86
5234.08 1028.24 1036.48 1137.98 1158.6
5236.97 1044.79 1049.8 1183.73 1175.07
5239.86 1076.39 1062.6 1203.49 1193.07
5242.75 1066.64 1063.75 1191.98 1195.38
5245.64 1048.24 1049.81 1190.68 1174.55
5248.53 1034.55 1032.6 1141 1149.1
5251.42 1015.01 1012.5 1115.63 1115.39
5254.31 987.93 1007.78 1089.53 1111.86
5257.2 1020.4 1030.35 1130.41 1139.99
5260.09 1082.72 1073.4 1200.01 1180.08
5262.98 1117.06 1087.06 1209.82 1200.16
5265.86 1061.38 1057.94 1190.65 1178.43
5268.75 995.377 1030 1134.82 1158.82
5271.64 1033.22 1049.61 1150.97 1174.65
5274.53 1120.23 1063.52 1238.15 1178.16
5277.42 1037.11 1090.75 1145.37 1205.84
5280.31 1114.9 1075.48 1233.99 1192.14
5283.2 1074.43 1097.94 1197.06 1216.86
5286.08 1104.5 1086.38 1219.55 1206.23
5288.97 1080.2 1081.34 1202.08 1203.54
5291.86 1059.32 1076.06 1189.01 1197.46
5294.75 1088.66 1105.01 1201.3 1234.04
5297.64 1167.05 1153.15 1311.82 1280.77
5300.52 1203.76 1162.48 1329.17 1296.91
5303.41 1116.62 1139.84 1249.73 1277.25
5306.3 1099.13 1115.34 1252.84 1261.49
5309.19 1130.27 1132.84 1281.9 1284.01
5312.07 1169.13 1147.74 1317.3 1294.33
5314.96 1143.81 1164.19 1283.8 1297.05
5317.85 1179.62 1169.79 1290.06 1304.58
5320.74 1185.94 1189.58 1339.88 1318.88
