wavelength spec_sum spec_optimal
5401.09 2470.26 2465.64
5403.97 2434.01 2432.03
5406.86 2419.07 2417.42
5409.74 2416.06 2417.35
5412.63 2444.11 2444.97
5415.51 2485.05 2485.46
5418.39 2489.26 2492.93
5421.28 2502.8 2503.35
5424.16 2470.54 2467.37
5427.05 2469.53 2471.26
5429.93 2472.97 2474.47
5432.81 2464.92 2465.97
5435.7 2506.4 2507.11
5438.58 2536.26 2535.06
5441.46 2535.21 2534.55
5444.35 2501.47 2500.58
5447.23 2473.74 2473.83
5450.11 2513.9 2511.85
5453 2501.37 2499.68
5455.88 2481.15 2480.61
5458.76 2496.38 2496.27
5461.64 2472.96 2470.71
5464.53 2480.36 2479.65
5467.41 2505.93 2508.13
5470.29 2473.7 2472.51
5473.17 2421.87 2421.29
5476.06 2399.73 2399.3
5478.94 2406.09 2403.33
5481.82 2439.35 2440.21
5484.7 2473.36 2473.74
5487.58 2477.74 2475.99
5490.46 2483.98 2484.91
5493.35 2507.33 2506.82
5496.23 2470.59 2472.35
5499.11 2440.69 2441.16
5501.99 2447.56 2448.57
5504.87 2454.94 2454.49
5507.75 2437.67 2437.3
5510.63 2423.15 2422.69
5513.51 2439.77 2442.34
5516.4 2470.07 2472.3
5519.28 2463.59 2463.28
5522.16 2451.83 2451.33
5525.04 2443.77 2444.73
5527.92 2426.9 2429.09
5530.8 2444.7 2445.2
5533.68 2417.49 2417.84
5536.56 2434.38 2436.71
5539.44 2458.72 2458.5
5542.32 2423.07 2427.09
5545.2 2391.8 2394.21
5548.08 2419.55 2419.39
5550.96 2435.58 2435.94
5553.84 2457.91 2458.55
5556.72 2427.04 2427.75
5559.6 2443.48 2443.21
5562.47 2422.87 2423.88
5565.35 2420.5 2421.14
5568.23 2415.71 2413.91
5571.11 2397.81 2399.66
5573.99 2392.91 2397.57
5576.87 2408.87 2411.09
5579.75 2418.68 2419.4
5582.63 2408.62 2407.48
5585.5 2378.18 2372.52
5588.38 2385.36 2380.71
5591.26 2380.18 2371.39
5594.14 2367.04 2364.79
5597.02 2393.02 2389.51
5599.89 2363.9 2357.89
5602.77 2381.48 2377.94
5605.65 2397.29 2397.31
5608.53 2388.28 2386.58
