wavelength spec_sum spec_optimal
5418.67 45.9477 62.4867
5421.56 52.3106 65.8139
5424.44 54.376 67.4673
5427.32 48.9776 65.8898
5430.21 49.6347 68.2463
5433.09 53.6288 68.7537
5435.97 57.6902 71.705
5438.86 55.9877 71.2218
5441.74 50.5802 68.5638
5444.62 55.1862 69.579
5447.51 53.1435 68.4551
5450.39 52.6938 70.6456
5453.27 53.4321 66.9621
5456.15 55.2622 69.1336
5459.04 52.4352 67.9579
5461.92 54.8009 69.1293
5464.8 50.1925 69.8849
5467.68 54.6225 69.38
5470.57 54.2401 66.9695
5473.45 54.7471 69.1548
5476.33 53.629 68.374
5479.21 50.9287 64.8247
5482.09 49.1425 68.1464
5484.97 48.1976 66.5836
5487.86 50.9204 63.9521
5490.74 55.9108 69.6444
5493.62 53.1002 67.8679
5496.5 50.9548 69.5212
5499.38 50.6267 65.5659
5502.26 52.8262 67.9849
5505.14 52.9339 67.7221
5508.02 54.5685 68.9212
5510.91 58.9416 74.8695
5513.79 52.8877 67.3554
5516.67 53.5868 66.2636
5519.55 56.4086 72.0998
5522.43 50.3618 70.0126
5525.31 57.7007 72.6119
5528.19 53.7668 67.9903
5531.07 52.0105 65.8715
5533.95 53.1487 68.288
5536.83 55.3697 70.178
5539.71 53.9113 68.9704
5542.59 48.3973 66.5898
5545.47 54.684 68.2565
5548.35 52.8242 68.2057
5551.23 53.8517 67.6009
5554.11 52.2722 66.8396
5556.98 54.3842 67.6612
5559.86 50.9388 70.24
5562.74 50.9851 71.082
5565.62 57.6407 75.5345
5568.5 56.7992 77.5677
5571.38 59.8333 80.4583
5574.26 55.4525 70.209
5577.14 61.2026 71.8716
5580.01 34.1512 82.1978
5582.89 55.0721 73.047
5585.77 57.716 71.3756
5588.65 43.9842 69.846
5591.53 52.4288 67.3859
5594.41 52.0546 66.5162
5597.28 56.4479 71.5813
5600.16 53.9072 68.8146
5603.04 58.0465 72.3447
5605.92 55.0033 75.1987
5608.79 51.2841 70.4691
5611.67 55.6843 70.2007
5614.55 52.1778 66.0265
5617.43 55.2963 69.9674
5620.3 56.0524 71.3491
5623.18 53.3559 73.414
5626.06 54.9916 70.0806
5628.93 55.1502 69.3422
5631.81 53.7557 76.2544
5634.69 57.1911 75.1811
5637.56 49.5924 70.675
5640.44 56.0651 71.8498
5643.31 51.6672 71.5272
5646.19 48.7978 69.6521
5649.07 55.7724 72.2921
5651.94 55.2178 70.4485
5654.82 55.5633 70.1732
5657.69 52.0157 70.5112
5660.57 55.0231 70.1092
5663.44 56.5704 72.2777
5666.32 53.3665 67.4297
5669.2 49.3141 68.6396
5672.07 47.5966 67.4365
5674.95 56.3629 72.6491
5677.82 46.5043 67.3234
5680.7 54.0867 69.7993
5683.57 52.9248 68.3575
5686.44 53.4829 67.4759
5689.32 51.9492 72.6418
5692.19 58.2316 72.9769
5695.07 55.0771 69.0797
5697.94 51.0233 73.1599
5700.82 55.6951 73.2121
5703.69 51.8176 71.8987
5706.56 55.6781 71.4611
5709.44 55.8877 72.8792
5712.31 53.6975 67.9696
5715.19 58.4811 75.8752
5718.06 52.4827 69.0112
5720.93 57.1764 73.7712
5723.81 55.9862 70.8319
5726.68 56.7829 71.9981
5729.55 55.509 72.0276
5732.42 49.2736 69.1249
5735.3 54.5035 72.7416
5738.17 55.8133 71.3908
5741.04 57.8834 72.8913
5743.91 51.7355 71.3368
5746.79 56.5604 73.1118
5749.66 54.0798 71.7941
5752.53 54.3757 70.6218
5755.4 56.442 72.244
5758.28 56.6337 74.4541
5761.15 57.7397 75.8777
5764.02 51.3074 70.2272
5766.89 53.7499 69.6065
5769.76 59.7215 77.7945
5772.63 56.0362 71.443
5775.5 55.3125 71.9623
5778.38 57.5017 74.7197
5781.25 49.1111 69.1466
5784.12 49.6925 69.4316
5786.99 57.9263 75.0744
5789.86 51.2726 71.0527
5792.73 54.9902 70.9656
5795.6 55.5198 70.9997
5798.47 56.7436 72.226
5801.34 55.292 72.1789
5804.21 57.5342 74.2832
5807.08 54.9664 70.3564
5809.95 58.733 77.1512
5812.82 57.4674 74.5775
5815.69 61.4564 80.1884
5818.56 58.3872 75.6816
5821.43 61.1997 78.2456
5824.3 57.2975 73.6808
5827.17 58.8653 75.0283
5830.04 58.7819 74.3295
5832.91 59.8646 76.8582
5835.78 58.6541 76.4011
5838.64 56.2772 73.5109
5841.51 57.5273 74.5198
5844.38 57.6581 74.827
5847.25 59.0959 75.8329
5850.12 58.9631 76.0669
5852.99 56.981 73.6534
5855.85 55.7369 71.5757
5858.72 61.1013 78.264
5861.59 60.5265 81.3536
5864.46 58.243 76.727
5867.33 56.6795 71.7287
5870.19 57.0587 73.9379
5873.06 55.0584 73.2643
5875.93 60.4997 77.1563
5878.8 54.5263 70.6632
5881.66 58.2956 76.5631
5884.53 46.9624 74.1245
5887.4 61.4833 81.1143
5890.26 60.1635 76.2773
5893.13 41.0446 71.6419
5896 47.0397 78.2908
5898.86 55.3882 71.2117
5901.73 55.0871 71.4112
5904.6 57.1936 71.8477
5907.46 56.9138 72.9969
5910.33 57.8256 75.1024
5913.19 56.2548 72.7073
5916.06 57.3305 75.7164
5918.92 53.3563 77.0207
5921.79 60.7994 79.0697
5924.66 56.4206 80.5432
5927.52 60.8209 77.7258
5930.39 61.4992 79.0792
5933.25 49.4189 75.024
5936.12 56.5719 72.8059
5938.98 50.8378 75.4308
5941.85 50.091 73.9813
5944.71 49.3592 72.6281
5947.57 58.8702 75.8845
5950.44 58.8247 77.5468
5953.3 57.1867 72.7869
5956.17 57.7512 74.3718
5959.03 57.841 75.674
5961.89 58.8075 78.0544
5964.76 60.6021 78.4584
5967.62 58.3083 76.1323
5970.48 58.6756 74.9465
5973.35 55.8724 72.9638
5976.21 50.0127 66.326
5979.07 47.8327 62.6505
5981.94 49.5396 63.889
5984.8 47.7439 69.1106
5987.66 50.1973 66.6676
5990.53 53.0317 70.1351
5993.39 51.7803 68.0419
5996.25 54.9073 72.0621
5999.11 50.0101 73.053
6001.98 59.3203 77.8907
6004.84 52.4199 75.0361
6007.7 57.2779 74.161
6010.56 53.0699 70.2714
6013.42 57.7431 74.8303
6016.28 59.3437 76.8429
6019.15 60.055 76.1151
6022.01 55.7998 78.526
6024.87 53.9396 73.9869
6027.73 56.6763 77.9365
6030.59 54.2728 75.0353
6033.45 55.2822 74.5418
6036.31 54.5085 74.8736
6039.17 49.2211 74.9539
6042.03 48.0781 75.0222
6044.89 53.6678 73.2065
6047.75 52.268 76.4149
6050.61 54.6767 76.321
6053.47 59.597 81.0128
6056.33 50.5799 76.4838
6059.19 53.2797 73.3351
6062.05 51.7021 72.2121
6064.91 53.9763 73.7494
6067.77 56.3567 76.5047
6070.63 48.8417 74.5093
6073.49 57.1984 78.6607
6076.35 53.7843 75.1902
6079.21 55.8164 78.0048
6082.07 54.2616 76.6725
6084.92 54.3226 74.1638
6087.78 54.6532 73.785
6090.64 56.4919 79.0599
6093.5 53.3637 73.645
6096.36 56.8232 78.6967
6099.21 52.4921 74.4776
6102.07 48.3789 74.2098
6104.93 52.3024 77.7085
6107.79 53.6663 74.3296
6110.65 56.4447 77.4477
6113.5 49.9249 71.1015
6116.36 55.1232 74.7543
6119.22 56.0674 77.0248
6122.07 56.0426 76.2478
6124.93 58.3452 79.7359
6127.79 52.2392 77.1888
6130.64 57.4318 78.6902
6133.5 57.9487 78.8211
6136.36 52.2989 78.6471
6139.21 55.7786 75.6517
6142.07 55.3863 76.8873
6144.92 56.1399 76.3617
6147.78 57.358 78.9779
6150.64 52.9668 77.6344
6153.49 57.5592 77.488
6156.35 55.4771 76.0781
6159.2 58.1489 78.1709
6162.06 50.833 73.8797
6164.91 56.7318 78.1057
6167.77 56.7592 76.9889
6170.62 54.4827 79.8087
6173.48 55.3464 75.2779
6176.33 54.0713 75.3209
6179.19 57.161 78.3211
6182.04 57.1752 79.895
6184.89 56.2562 78.1534
6187.75 56.5992 77.5989
6190.6 55.2783 73.1245
6193.45 56.8839 78.2658
6196.31 53.6991 74.5287
6199.16 49.1078 73.5184
6202.02 57.6583 78.3566
6204.87 56.0394 76.5854
6207.72 57.6249 77.947
6210.57 58.6369 81.5003
6213.43 56.717 77.2752
6216.28 55.8435 77.3234
6219.13 55.6092 82.0155
6221.98 57.071 79.9719
6224.84 55.7751 76.361
6227.69 57.935 81.591
6230.54 58.7579 78.3705
6233.39 57.1033 77.6484
