wavelength spec_sum spec_optimal
5490.95 35.5545 96.0792
5493.84 25.4555 92.6921
5496.72 28.5928 98.8766
5499.6 30.5462 96.9839
5502.48 30.9162 94.7052
5505.36 32.2842 93.853
5508.24 28.9752 97.8684
5511.12 27.4736 90.3741
5514 19.2592 99.2954
5516.88 31.0586 93.961
5519.76 27.4971 95.4809
5522.64 23.2235 96.9572
5525.52 28.4773 95.887
5528.4 28.0996 92.2972
5531.28 27.1733 88.1025
5534.16 31.8711 88.4927
5537.04 21.0197 94.4406
5539.92 22.8813 91.216
5542.8 25.9128 91.3214
5545.68 28.2833 87.9617
5548.56 28.0076 95.0866
5551.44 27.5991 87.7493
5554.32 23.0812 91.8264
5557.2 30.9737 98.3235
5560.08 28.1016 91.5914
5562.96 28.3174 98.6119
5565.84 18.8374 104.105
5568.72 31.0136 105.725
5571.59 28.6719 95.7874
5574.47 30.6908 95.774
5577.35 26.0197 88.521
5580.23 -7.90129 81.359
5583.11 27.7967 96.9718
5585.99 12.8363 97.3519
5588.87 27.88 97.6545
5591.74 28.6708 90.3841
5594.62 27.9608 91.4519
5597.5 28.5534 87.5962
5600.38 27.7442 91.4882
5603.25 29.8477 87.8717
5606.13 21.2877 90.8596
5609.01 29.8226 90.8159
5611.89 23.5019 90.9545
5614.76 31.3797 88.1039
5617.64 26.8726 95.6412
5620.52 30.3468 93.8625
5623.4 27.9407 88.9678
5626.27 21.7457 87.3932
5629.15 26.9799 92.5757
5632.03 28.2791 95.1168
5634.9 27.6899 96.6132
5637.78 19.4178 98.4191
5640.65 20.4611 91.4044
5643.53 30.2456 94.2056
5646.41 25.8859 89.3462
5649.28 24.4408 88.7362
5652.16 22.977 93.2928
5655.03 24.9776 92.526
5657.91 20.5171 88.681
5660.79 17.6259 83.5218
5663.66 24.5208 90.3107
5666.54 22.9249 91.3212
5669.41 16.6564 87.7151
5672.29 23.2749 90.8447
5675.16 20.8766 91.5988
5678.04 16.0451 89.9206
5680.91 15.0866 85.9544
5683.79 21.1521 90.5604
5686.66 21.6862 84.7414
5689.54 20.7942 90.9153
5692.41 19.8902 82.8824
5695.29 12.4813 85.4964
5698.16 19.9927 82.7886
5701.03 12.9199 85.1059
5703.91 17.6709 89.1916
5706.78 19.7807 84.9815
5709.66 16.4172 83.8019
5712.53 12.1519 86.2749
5715.4 19.6878 80.4351
5718.28 18.4553 83.4958
5721.15 19.4417 79.0535
5724.02 17.1525 83.0431
5726.9 11.749 85.4253
5729.77 18.6726 84.7519
5732.64 19.9536 88.0547
5735.52 18.4635 84.9701
5738.39 12.9603 81.549
5741.26 20.386 88.9813
5744.13 13.0361 87.6965
5747.01 23.3357 81.1702
5749.88 17.4787 82.9861
5752.75 15.9799 91.4293
5755.62 23.4088 81.7187
5758.5 26.0582 88.4915
5761.37 22.2515 89.3457
5764.24 15.8642 85.2514
5767.11 23.7209 89.8445
5769.98 22.5905 87.464
5772.86 23.9922 88.8018
5775.73 21.7092 87.5719
5778.6 22.7143 87.9546
5781.47 23.4416 91.9207
5784.34 26.9419 86.8229
5787.21 27.5439 93.5966
5790.08 25.8345 86.3321
5792.95 15.3149 84.4617
5795.82 25.5083 92.4766
5798.69 26.5549 88.2608
5801.56 22.1179 86.7496
5804.44 25.2907 83.4098
5807.31 24.11 83.5949
5810.18 23.4131 81.6196
5813.05 19.9934 88.4244
5815.92 21.3062 85.5492
5818.79 21.1184 86.398
5821.65 25.335 85.1075
5824.52 23.5934 82.5171
5827.39 23.4225 87.4028
5830.26 17.5686 88.229
5833.13 23.8612 84.9645
5836 20.3703 90.4999
5838.87 24.3395 84.6828
5841.74 22.3502 85.2675
5844.61 23.8875 83.5427
5847.48 14.3528 85.8446
5850.35 24.6384 87.4998
5853.21 22.2949 91.6377
5856.08 23.0738 88.0674
5858.95 17.8422 92.9297
5861.82 23.3 89.1427
5864.69 14.4879 86.0071
5867.55 22.2971 86.5548
5870.42 20.7596 83.1578
5873.29 23.595 86.6768
5876.16 24.8058 86.6389
5879.03 21.2603 94.9928
5881.89 10.1958 88.3732
5884.76 21.1356 83.2681
5887.63 21.2671 81.6145
5890.49 22.2022 84.6707
5893.36 21.8451 85.491
5896.23 23.1407 87.1897
5899.09 22.8294 81.205
5901.96 19.354 85.8903
5904.83 18.465 87.964
5907.69 18.6833 86.3434
5910.56 19.8842 73.8348
5913.43 18.6487 79.4162
5916.29 20.4575 81.6394
5919.16 14.9099 74.0336
5922.02 19.2943 82.7506
5924.89 17.0311 84.1081
5927.75 17.235 90.0808
5930.62 8.23745 84.2051
5933.49 13.8911 89.129
5936.35 19.2071 85.6994
5939.22 18.2021 82.9269
5942.08 17.9837 87.9762
5944.95 15.5042 85.7258
5947.81 16.9582 84.6215
5950.67 18.0822 81.6622
5953.54 9.754 86.2776
5956.4 12.1477 87.2778
5959.27 14.9535 81.9443
5962.13 16.3706 83.2732
5965 15.702 86.1301
5967.86 16.2047 84.0155
5970.72 16.9882 81.6197
5973.59 8.68159 86.8352
5976.45 14.3739 81.4905
5979.31 12.0723 81.7313
5982.18 16.3948 78.6815
5985.04 15.8954 80.9367
5987.9 6.59263 81.5705
5990.77 13.8358 85.5635
5993.63 10.1583 85.9332
5996.49 13.825 84.4857
5999.36 9.31685 82.3316
6002.22 14.744 80.0605
6005.08 15.5391 79.1829
6007.94 12.4963 85.0933
6010.8 10.1434 78.0947
6013.67 16.3616 79.4718
6016.53 10.4273 83.7989
6019.39 12.4549 81.2901
6022.25 15.5201 80.3735
6025.11 17.541 85.868
6027.97 19.1138 84.3523
6030.84 17.988 84.093
6033.7 21.2579 85.4177
6036.56 19.0957 83.0815
6039.42 20.7895 87.607
6042.28 10.9635 86.6107
6045.14 22.2398 81.2844
6048 17.0301 88.757
6050.86 20.3637 88.9375
6053.72 14.9002 84.1142
6056.58 19.2677 86.956
