wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4608.47 311.093 324.957 1887.48 1914.33
4611.38 396.368 332.853 1892.7 1886.11
4614.28 291.097 344.112 1878.14 1914.12
4617.18 344.872 324.369 1971.5 1898.98
4620.09 337.139 310.78 1847.31 1892.98
4622.99 250.33 314.12 1860.14 1913.23
4625.89 354.89 319.545 2032.23 1955.53
4628.8 353.415 336.767 1974.23 2016.61
4631.7 301.997 325.198 2043.39 1981.42
4634.6 320.183 341.89 1926.64 1956.47
4637.5 403.49 340.793 1899.38 1869.07
4640.41 298.706 373.117 1781.18 1852.24
4643.31 417.154 390.612 1876.16 1813.12
4646.21 455.978 454.993 1782.01 1913.97
4649.11 491.846 486.278 2083.73 1964.97
4652.02 511.01 487.198 2029.18 2024.12
4654.92 458.738 477.865 1959.45 2006.91
4657.82 463.846 453.113 2032.12 2037.69
4660.72 436.754 462.449 2121.52 2119.82
4663.63 486.746 492.215 2205.83 2157.67
4666.53 553.144 518.498 2145.67 2186.16
4669.43 515.603 532.547 2206.98 2117.89
4672.33 528.892 533.943 2001.01 2162.73
4675.23 557.334 576.227 2280.21 2134.03
4678.14 642.456 592.818 2120.88 2211.72
4681.04 578.664 626.919 2234.07 2219.75
4683.94 659.636 616.094 2304.31 2265.92
4686.84 609.983 659.731 2259.38 2269.26
4689.74 709.576 693.883 2244.09 2259.49
4692.65 762.089 699.6 2274.99 2269.35
4695.55 627.136 703.741 2288.97 2255.01
4698.45 721.998 711.753 2201.07 2288.96
4701.35 786.126 767.553 2376.83 2324.56
4704.25 794.535 758.65 2395.79 2306.43
4707.15 695.289 755.144 2146.68 2286.87
4710.05 775.609 788.949 2318.14 2283.41
4712.96 895.948 849.042 2385.41 2363.13
4715.86 875.569 846.088 2385.84 2402.9
4718.76 766.747 848.941 2437.45 2392.27
4721.66 904.508 880.257 2353.52 2428.16
4724.56 969.517 880.069 2493.51 2411.28
4727.46 766.184 895.026 2386.81 2410.51
4730.36 949.377 879.433 2351.2 2395.25
4733.26 922.737 949.581 2447.74 2445.6
4736.16 976.628 945.539 2537.86 2494.86
4739.07 937.253 925.136 2498.99 2493.14
4741.97 861.526 900.648 2442.57 2464.21
4744.87 903.165 919.788 2451.08 2469.14
4747.77 994.673 965.456 2513.76 2499.87
4750.67 998.53 1005.86 2534.77 2499.28
4753.57 1024.37 1010.85 2449.31 2502.06
4756.47 1009.65 968.936 2522.09 2534.78
4759.37 872.791 919.326 2632.94 2534.08
4762.27 875.541 914.417 2447.21 2515.71
4765.17 994.917 966.264 2466.98 2472.93
4768.07 1028.34 1012.5 2504.59 2472.08
4770.97 1014.26 963.106 2444.68 2460.11
4773.87 846.724 968.452 2431.06 2495.99
4776.77 1044.37 997.642 2612.24 2508.5
4779.67 1101.83 1075.32 2482.2 2561.17
4782.57 1079.75 1085.64 2589.06 2528.85
4785.47 1075.34 1034.35 2515.29 2523
4788.37 947.959 998.801 2464.67 2516.2
4791.27 973.103 987.191 2568.65 2552.08
4794.17 1040.51 968.829 2622.9 2556.65
4797.07 892.87 966.984 2478.39 2508.09
4799.97 967.57 908.628 2422.98 2476.46
4802.87 865.443 908.525 2528.03 2498.4
4805.77 892.561 873.123 2544.2 2487.78
4808.67 861.364 904.183 2391.12 2464.83
4811.57 958.624 900.191 2459.17 2459.48
4814.47 880.586 885.598 2528.14 2501.34
4817.37 817.585 850.098 2516.7 2460.6
4820.27 852.124 833.691 2336.97 2500.87
4823.16 831.363 758.086 2648.94 2476.56
4826.06 590.77 675.594 2443.78 2506.44
4828.96 604.647 646.924 2426.59 2424.24
4831.86 745.355 696.299 2402.36 2414.32
4834.76 738.895 713.394 2414.02 2395.71
4837.66 655.932 665.898 2370.76 2361.16
4840.56 602.867 644.837 2298.69 2411.73
4843.46 675.713 643.903 2565.72 2434.19
4846.36 653.128 594.94 2438.17 2471.76
4849.25 455.979 567.663 2411.38 2392.34
4852.15 593.882 562.147 2327.46 2372.89
4855.05 636.581 553.592 2379.84 2317.88
4857.95 430.313 540.319 2246.35 2309.07
4860.85 554.064 513.563 2301.03 2277.73
4863.75 556.313 544.655 2285.82 2291.79
4866.64 523.588 547.298 2288.52 2313.3
4869.54 561.993 532.659 2365.56 2318.38
4872.44 512.396 522.181 2301.07 2363.35
4875.34 492.155 468.609 2423.43 2340.23
4878.24 401.277 445.906 2296.18 2310.65
4881.13 444.285 400.602 2212.33 2277.56
4884.03 356.244 419.314 2324.18 2280.51
4886.93 457.413 446.697 2305.02 2242.07
4889.83 526.436 507.308 2097.01 2246.47
4892.73 538.074 508.953 2337.37 2273.89
4895.62 462.348 466.432 2387.3 2310.67
4898.52 398.873 380.977 2207.33 2295.87
4901.42 281.709 315.796 2293 2280.32
4904.32 266.806 273.987 2340.63 2295.35
4907.21 273.446 306.38 2252.41 2293.34
4910.11 378.887 277.996 2286.98 2259.28
4913.01 181.655 269.642 2238.44 2246.12
4915.9 248.383 214.979 2212.93 2222.78
4918.8 214.9 268.493 2216.97 2293.18
4921.7 342.195 291.059 2449.62 2296.44
4924.6 316.082 325.988 2222.72 2268.34
4927.49 319.687 313.545 2132.67 2179.21
4930.39 304.866 290.723 2182.23 2211.23
4933.29 247.615 241.03 2318.78 2266.1
4936.18 170.609 245.945 2297.28 2314.24
4939.08 319.61 269.406 2326.66 2286.9
4941.98 317.998 319.279 2236.77 2303.79
4944.87 320.23 352.909 2347.93 2274.7
4947.77 420.5 360.263 2239.39 2244.84
4950.66 340.057 369.017 2147.21 2269.47
4953.56 346.493 327.119 2421.8 2301.45
4956.46 294.808 332.916 2335.34 2414.29
4959.35 357.448 341.06 2485.73 2393.18
4962.25 370.924 352.615 2358.48 2433.83
4965.15 329.472 359.487 2457.28 2395.96
4968.04 378.066 384.381 2372.12 2365.3
4970.94 445.605 411.107 2266.49 2344.8
4973.83 409.649 410.244 2395.8 2377.2
4976.73 375.478 376.891 2469.29 2429.03
4979.62 345.547 354.048 2422 2407.46
4982.52 341.118 318.962 2331.07 2420.35
4985.42 270.222 287.868 2507.99 2377.15
4988.31 252.263 292.38 2292.39 2368.75
4991.21 354.655 313.732 2305.88 2324.4
4994.1 334.277 359.229 2374.93 2340.14
4997 388.756 343.994 2339.61 2379.95
4999.89 308.948 337.032 2425.3 2350.64
5002.79 313.392 301.584 2287.01 2358.53
5005.68 282.411 327.569 2363.28 2322.15
5008.58 386.904 337.591 2316.17 2315.85
5011.47 343.458 369.012 2268.08 2292.72
5014.37 376.673 366.464 2293.9 2294.25
5017.26 379.262 361.332 2320.77 2327.15
5020.16 328.063 338.276 2366.78 2280.12
5023.05 307.504 327.63 2152.82 2299.59
5025.95 347.323 322.547 2379.16 2308.06
5028.84 312.813 330.232 2392.2 2373.72
5031.73 330.559 314.171 2349.8 2353.53
5034.63 299.14 338.878 2318.6 2298.58
5037.52 386.933 304.288 2227.33 2237.48
5040.42 226.79 311.346 2166.52 2229.37
5043.31 320.315 286.414 2294.24 2309.77
5046.21 312.138 287.998 2468.56 2516.82
5049.1 231.543 298.543 2787.66 2726.12
5051.99 351.948 293.641 2922.15 2838.36
5054.89 297.431 362.14 2805.28 2791.05
5057.78 437.039 353.569 2645.72 2599.58
5060.67 326.236 392.417 2347.72 2475.43
5063.57 413.975 383.399 2432.84 2437.78
5066.46 409.987 392.095 2532.78 2456.74
5069.36 352.322 426.293 2404.62 2433.07
5072.25 516.571 453.799 2361.81 2335.93
5075.14 492.506 474.138 2241.35 2326.61
5078.04 413.338 468.383 2376.67 2313.75
5080.93 499.303 482.397 2323.23 2394.69
5083.82 534.55 529.595 2484.19 2385.83
5086.72 554.933 531.71 2350.09 2374.78
5089.61 505.648 551.054 2290.06 2363.05
5092.5 592.581 566.175 2448.98 2406.86
5095.39 600.295 601.894 2481.53 2462.32
5098.29 612.805 630.345 2456.46 2502.02
5101.18 677.935 609.656 2568.08 2546.57
5104.07 538.23 621.335 2615.16 2519.66
5106.96 647.84 633.963 2375.75 2486.19
5109.86 715.82 649.775 2467.67 2425.36
5112.75 585.666 664.999 2432.67 2488.68
5115.64 693.511 654.163 2565.71 2549.12
5118.53 683.311 698.934 2648.99 2575.34
5121.43 719.981 686.427 2511.3 2622.79
5124.32 655.987 653.395 2708.08 2591.06
5127.21 584.217 650.403 2553.79 2614.42
5130.1 711.004 663.124 2581.39 2563.74
5132.99 694.151 645.49 2556.04 2528.98
5135.89 531.314 602.329 2449.51 2591.5
5138.78 581.522 600.278 2768.96 2610.19
5141.67 687.998 578.522 2612.11 2658.41
5144.56 466.047 574.401 2594.17 2620.34
5147.45 569.156 508.344 2654.75 2643.01
5150.34 489.828 524.653 2680.11 2703.05
5153.23 514.974 500.331 2774.28 2736.68
5156.13 496.19 492.489 2755.64 2695.54
5159.02 466.304 493.535 2556.7 2591.97
5161.91 518.111 453.791 2463.58 2506.99
5164.8 376.958 446.489 2500.71 2564.47
5167.69 444.399 404.283 2729.11 2495.62
5170.58 391.493 385.089 2257.03 2432.57
5173.47 319.375 386.309 2311.55 2335.48
5176.36 448.058 400.955 2437.86 2363.99
5179.25 435.432 449.061 2342.55 2376.14
5182.14 463.694 406.432 2348.02 2376.54
5185.03 320.17 399.521 2439.05 2376.9
5187.92 414.7 391.515 2343.65 2421.14
5190.82 439.674 437.03 2480.73 2417.74
5193.71 456.716 435.777 2428.83 2581.49
5196.6 410.94 399.076 2834.92 2680.59
5199.49 329.573 335.788 2778.02 2866.46
5202.38 266.851 280.598 2986.43 2941.61
5205.27 245.371 263.622 3060.39 2972.35
5208.16 278.644 317.516 2870.22 2882.99
5211.05 428.531 354.866 2718.36 2678.46
5213.94 357.423 398.204 2446.82 2653.03
5216.82 408.658 387.275 2793.93 2559.77
5219.71 395.745 371.731 2438.57 2544.34
5222.6 310.791 328.515 2400.53 2442.41
5225.49 279.008 335.963 2488.14 2388.72
5228.38 418.089 383.501 2277.51 2371.44
5231.27 453.408 441.503 2348.69 2411.56
5234.16 453.013 453.39 2608.5 2373.04
5237.05 453.75 453.506 2161.94 2379.7
5239.94 453.755 453.235 2368.66 2329.09
5242.83 452.2 425.141 2456.66 2425.96
5245.72 369.47 432.928 2452.55 2427.12
5248.61 477.114 450.501 2372.16 2423.93
5251.49 504.921 511.66 2447.08 2404.38
5254.38 552.946 522.577 2393.91 2461.53
5257.27 509.864 462.037 2543.61 2429.04
5260.16 323.301 451.589 2349.61 2456.62
5263.05 521.601 463.805 2476.63 2421.78
