wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4692.22 446.327 371.82 2248.99 2125.92
4695.12 329.003 418.094 1555.37 1707.88
4698.03 478.954 423.494 1319.29 1359.33
4700.93 462.526 455.884 1203.33 1520.76
4703.84 426.172 392.866 2039.66 1229.7
4706.74 289.902 385.6 446.105 72.4554
4709.65 440.727 361.526 -2268.4 -54.2297
4712.55 353.95 347.771 1659.61 908.001
4715.45 248.637 297.871 3332.8 1446.16
4718.36 291.025 269.759 -653.925 1768.89
4721.26 269.616 396.076 2627.78 2370.85
4724.17 627.588 422.272 5138.69 1910.94
4727.07 369.612 485.844 -2033.65 -446.515
4729.97 460.333 417.51 -4444.58 -495.577
4732.88 422.585 505.907 4991.5 715.227
4735.78 634.803 520.907 1598.76 2764.7
4738.68 505.334 517.89 1703.84 1130.23
4741.59 413.533 409.599 88.0833 1036.38
4744.49 309.931 337.839 1317.23 92.7009
4747.39 290.054 335.579 -1127.21 -314.143
4750.3 406.752 351.493 -1132.45 -60.7502
4753.2 357.673 412.582 2077.41 1059.47
4756.1 473.322 408.254 2233.44 2187.14
4759 393.768 415.307 2250.57 2114.32
4761.91 378.832 373.695 1858.95 2068.68
4764.81 348.485 307.867 2096.51 1599.05
4767.71 196.285 311.273 841.683 774.379
4770.62 389.048 266.158 -615.057 401.173
4773.52 213.142 295.93 976.891 1729.84
4776.42 285.6 273.289 4827.69 1844.1
4779.32 321.124 250.952 -272.299 1016.02
4782.23 146.131 265.31 -1507.34 768.368
4785.13 328.676 223.126 4084.74 102.072
4788.03 194.57 274.438 -2271.19 1679.91
4790.93 300.067 268.037 3226.18 276.997
4793.83 309.474 270.624 -124 832.435
4796.74 202.331 219.856 -604.874 -160.069
4799.64 147.764 193.326 248.666 1097.43
4802.54 229.883 177.619 3648.5 1443.21
4805.44 155.212 153.552 432.459 1252.99
4808.34 75.5623 113.993 -321.986 1442.24
4811.24 111.205 124.762 4216.24 2937.15
4814.15 187.52 164.632 4917.2 2191.85
4817.05 195.17 193.013 -2557.89 1702.18
4819.95 196.349 100.615 2747.23 367.62
4822.85 -89.6741 14.9492 913.528 2698.74
4825.75 -61.8277 3.33718 4435.46 -22.3867
4828.65 161.513 52.7665 -5416.15 155.117
4831.55 58.6139 89.0929 1446.04 -1121.93
4834.45 47.1515 79.8879 604.326 499.732
4837.35 133.898 27.2351 -551.168 -525.314
4840.25 -99.3445 81.2579 -1629.1 436.721
4843.16 209.22 21.0017 3490.43 151.125
4846.06 -46.8705 68.9021 -1407.96 1662.27
4848.96 44.3569 37.4623 2904.34 1303.48
4851.86 114.9 82.0838 2414.05 2185.31
4854.76 86.9942 167.295 1237.52 1857.92
4857.66 299.99 175.438 1922.2 394.498
4860.56 139.329 196.81 -1976.23 519.325
4863.46 151.111 173.826 1612.01 131.083
4866.36 231.038 271.423 757.47 411.154
4869.26 432.121 287.962 -1136.02 -25.5183
4872.16 200.726 369.802 301.99 183.78
4875.06 476.56 343.34 1385.36 -207.694
4877.96 352.735 423.001 -2310.44 498.204
4880.86 439.708 443.292 2419.68 116.183
4883.76 537.433 457.903 239.302 1620.98
4886.66 396.567 475.779 2203.96 1340.66
4889.56 493.336 499.241 1578.72 2344.15
4892.45 607.82 562.298 3249.76 1397.67
4895.35 585.737 528.892 -635.48 864.071
4898.25 393.118 507.979 -22.0679 -371.809
4901.15 545.081 486.989 -457.879 419.452
4904.05 522.767 528.746 1738.3 304.248
4906.95 518.389 531.803 -367.68 520.759
4909.85 554.253 550.793 191.653 148.197
4912.75 579.735 555.605 620.617 783.073
4915.65 532.826 612.83 1536.95 1209.7
4918.55 725.929 612.405 1471.54 964.733
4921.44 578.459 657.173 -114.289 961.449
4924.34 667.13 637.421 1527.1 863.774
4927.24 666.674 673.74 1178.51 1244.82
4930.14 687.415 618.33 1028.86 1125.38
4933.04 500.903 605.195 1168.76 1200.85
4935.94 627.268 566.964 1404.93 1156.66
4938.83 572.723 650.785 896.298 2130.54
4941.73 752.364 681.394 4090.38 1852.8
4944.63 719.094 698.812 571.731 1417.12
4947.53 624.978 668.792 -410.742 837.416
4950.42 662.305 585.863 2351.26 823.851
4953.32 470.305 615.99 531.034 1923.74
4956.22 715.359 551.498 2888.93 2307.41
4959.12 468.83 560.26 3502.27 1994.09
4962.01 496.592 532.618 -408.932 1042.39
4964.91 632.432 537.778 33.8139 167.938
4967.81 484.309 534.491 878.932 329.623
4970.71 486.73 529.733 76.1224 159.294
4973.6 618.161 587.979 -477.172 763.097
4976.5 659.045 563.879 2690.34 653.361
4979.4 414.43 534.389 -253.083 476.292
4982.29 529.693 488.656 -1008.38 -391.008
4985.19 521.845 530.594 88.4388 0.199288
4988.09 540.243 551.679 920.538 927.591
4990.98 592.947 598.4 1773.8 1921.96
4993.88 662.01 623.479 3071.53 2096.01
4996.78 615.478 675.076 1442.7 531.639
4999.67 747.74 605.953 -2919.32 313.428
5002.57 454.64 591.835 2416.9 521.93
5005.47 573.126 584.456 2068.21 1646.07
5008.36 725.602 550.158 453.103 1699.3
5011.26 351.746 503.464 2576.58 1974.24
5014.15 433.043 442.651 2893.05 1324.92
5017.05 543.163 425.046 -1494.88 -38.1641
5019.94 298.932 383.013 -1512.67 -924.897
5022.84 306.944 318.273 232.853 32.7675
5025.74 348.942 342.709 1378.12 833.493
