wavelength spec_sum spec_optimal
5666.26 41.0147 -142.432
5669.14 31.9436 204.354
5672.01 26.5141 219.31
5674.88 31.8066 -97.2877
5677.76 44.3385 46.9626
5680.63 33.7514 142.106
5683.5 27.1914 169.7
5686.38 37.0705 -47.7318
5689.25 29.2731 127.87
5692.12 31.1119 127.142
5695 25.1937 -8.76178
5697.87 28.5959 229.917
5700.74 35.3592 -109.793
5703.62 31.0863 40.058
5706.49 32.0458 67.844
5709.36 32.4883 182.877
5712.23 33.8427 -146.08
5715.1 27.334 140.852
5717.98 36.9441 137.222
5720.85 32.5021 -84.7301
5723.72 33.0388 73.2354
5726.59 32.4847 307.706
5729.46 37.4756 85.0834
5732.34 28.1976 -68.9527
5735.21 29.0693 44.3839
5738.08 25.3957 162.271
5740.95 35.3369 -26.7582
5743.82 32.4537 175.09
5746.69 38.0534 -260.229
5749.56 28.4547 157.617
5752.43 33.3839 91.7254
5755.3 35.3455 114.965
5758.17 32.5531 271.742
5761.05 31.7128 107.516
5763.92 34.6952 -46.6177
5766.79 31.0022 297.332
5769.66 29.0703 195.892
5772.53 35.4063 -53.5965
5775.4 33.8421 -58.9576
5778.27 26.5131 178.287
5781.13 32.4994 17.0397
5784 35.5971 -21.2581
5786.87 33.8327 146.676
5789.74 35.0651 239.178
5792.61 26.2282 -116.045
5795.48 28.7018 24.9122
5798.35 37.7821 -74.9933
5801.22 29.8278 102.367
5804.09 41.6262 228.895
5806.96 30.4944 176.12
5809.82 33.561 -146.757
5812.69 34.4109 171.372
5815.56 28.3438 48.4174
5818.43 31.2728 -7.54873
5821.3 24.3305 -60.0591
5824.17 39.2971 -23.3678
5827.03 30.65 232.121
5829.9 30.046 93.7808
5832.77 32.9383 40.8724
5835.64 27.2186 326.57
5838.5 37.0197 64.7121
5841.37 33.0863 -260.335
5844.24 29.1284 144.17
5847.1 26.6671 228.008
5849.97 32.2863 14.0374
5852.84 30.3313 -24.1769
5855.7 27.8004 145.683
5858.57 32.2495 29.0287
5861.44 28.4728 19.2487
5864.3 32.7994 215.913
5867.17 23.2511 29.4361
5870.04 24.7618 -43.8609
5872.9 34.5733 35.3086
5875.77 37.3313 230.274
5878.63 29.146 -11.1425
5881.5 28.2104 60.0453
5884.36 23.066 48.4612
5887.23 28.5926 133.82
5890.09 30.7285 100.139
5892.96 23.6862 59.0612
5895.82 26.1455 117.337
5898.69 17.213 11.0938
5901.55 33.0169 87.6169
5904.42 22.3742 45.9637
5907.28 29.1599 206.02
5910.15 34.3824 37.1082
5913.01 43.14 89.7406
5915.87 29.9446 -89.274
5918.74 41.5576 124.706
5921.6 32.106 45.3906
5924.47 21.7003 211.89
5927.33 33.0212 80.1622
5930.19 22.4374 -267.366
5933.06 38.4558 43.7676
5935.92 40.1554 351.92
5938.78 30.2794 168.144
5941.65 38.0141 137.854
5944.51 38.3204 133.291
5947.37 41.0719 -119.052
5950.23 30.9609 48.2647
5953.1 27.4686 140.825
5955.96 24.0861 45.2529
5958.82 37.9715 135.4
5961.68 32.5446 -52.375
5964.55 33.6899 93.3513
5967.41 31.4292 227.347
5970.27 38.1307 38.8898
5973.13 32.2875 -176.573
5975.99 29.8429 65.2586
5978.85 37.0765 110.782
5981.71 39.1396 70.3147
5984.58 30.5965 167.953
5987.44 39.8163 -81.8795
5990.3 40.2393 84.2824
5993.16 30.8052 138.039
5996.02 29.5375 57.7556
5998.88 33.7379 -11.8139
6001.74 27.9579 88.5329
6004.6 32.7409 89.8147
6007.46 23.6639 31.2341
6010.32 29.8413 145.056
6013.18 40.9126 12.7968
6016.04 38.779 34.5766
6018.9 30.4162 117.924
6021.76 33.5131 26.8941
6024.62 34.8105 29.3226
6027.48 38.7002 124.266
6030.34 29.7435 -29.6118
6033.2 28.7136 132.56
6036.05 32.4398 184.785
6038.91 37.3039 -134.507
6041.77 24.4264 127.294
6044.63 35.1344 142.8
6047.49 28.7902 19.0905
6050.35 28.8499 -22.1791
6053.2 28.2801 213.194
6056.06 38.5868 151.552
6058.92 35.1317 46.162
6061.78 23.6121 -31.0383
6064.64 35.9819 198.018
6067.49 31.2536 66.5382
6070.35 35.9581 139.695
6073.21 45.5159 72.3728
6076.07 29.6863 -28.7316
6078.92 31.4217 111.483
6081.78 34.9946 214.587
6084.64 34.2441 -25.7296
6087.49 27.2216 122.972
6090.35 30.6447 118.016
6093.2 27.2256 -28.8066
6096.06 30.6723 -42.839
6098.92 43.2136 169.527
6101.77 32.113 188.277
6104.63 27.0091 50.3512
6107.48 34.1582 131.939
6110.34 31.7215 125.338
6113.2 33.388 -6.79141
6116.05 32.8809 -140.379
6118.91 31.2241 130.784
6121.76 30.2573 85.7822
6124.62 36.3661 145.491
6127.47 25.3148 -59.8266
6130.32 29.9144 25.7016
6133.18 37.3053 185.615
6136.03 35.9847 62.6205
6138.89 30.7423 -110.147
6141.74 33.3558 -18.6691
6144.6 23.6096 147.915
6147.45 44.1808 46.8184
6150.3 33.3625 79.9521
6153.16 36.0904 51.2516
