wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4625.4 246.5 469.489 2698.86 1433.89
4628.3 574.815 397.272 4484.23 1987.86
4631.21 370.502 510.026 -1219.5 899.683
4634.11 584.76 449.033 -565.677 -238.584
4637.02 391.836 525.695 1069.42 1745.31
4639.93 600.489 545.66 4732.18 1635.37
4642.83 644.655 668.337 -895.498 1642.06
4645.74 759.866 631.822 1089.5 25.0144
4648.64 490.946 583.93 -118.96 309.817
4651.55 500.978 411.884 -41.0901 1760.51
4654.45 243.727 392.239 5441.59 1256.47
4657.36 432.012 368.735 -1631.1 1283.6
4660.27 430.466 411.988 40.2996 1395.36
4663.17 373.485 397.779 5776.89 315.086
4666.08 389.387 499.676 -4871.93 1020.41
4668.98 736.155 672.099 2156.27 -1035.87
4671.89 890.754 610.259 -391.954 1916.8
4674.79 203.868 565.243 3986.08 1223.25
4677.7 601.106 315.684 75.6228 1189.19
4680.6 142.079 352.565 -494.142 102.53
4683.51 314.512 270.093 726.11 -376.715
4686.41 353.688 362.846 -1362.11 645.795
4689.32 420.337 460.608 2573.39 1153.42
4692.22 607.799 432.596 2248.99 2125.92
4695.12 269.651 627.695 1555.37 1707.88
4698.03 1005.63 578.813 1319.29 1359.33
4700.93 461.154 637.084 1203.33 1520.76
4703.84 444.465 512.651 2039.66 1229.7
4706.74 632.333 388.261 446.105 72.4554
4709.65 87.9851 274.754 -2268.4 -54.2297
4712.55 103.945 225.61 1659.61 908.001
4715.45 484.899 476.298 3332.8 1446.16
4718.36 840.05 779.969 -653.925 1768.89
4721.26 1014.96 881.9 2627.78 2370.85
4724.17 790.695 777.726 5138.69 1910.94
4727.07 527.526 548.807 -2033.65 -446.515
4729.97 328.2 420.22 -4444.58 -495.577
4732.88 404.935 542.971 4991.5 715.227
4735.78 895.779 677.6 1598.76 2764.7
4738.68 732.086 763.162 1703.84 1130.23
4741.59 661.622 636.489 88.0833 1036.38
4744.49 515.757 544.539 1317.23 92.7009
4747.39 456.238 391.85 -1127.21 -314.143
4750.3 203.556 500.679 -1132.45 -60.7502
4753.2 842.244 445.816 2077.41 1059.47
4756.1 291.649 612.762 2233.44 2187.14
4759 704.392 557.559 2250.57 2114.32
4761.91 676.636 602.564 1858.95 2068.68
4764.81 426.662 539.324 2096.51 1599.05
4767.71 514.675 532.318 841.683 774.379
4770.62 655.617 471.884 -615.057 401.173
4773.52 245.359 450.14 976.891 1729.84
4776.42 449.442 408.208 4827.69 1844.1
4779.32 529.822 384.227 -272.299 1016.02
4782.23 173.415 504.166 -1507.34 768.368
4785.13 809.26 387.399 4084.74 102.072
4788.03 179.52 413.101 -2271.19 1679.91
4790.93 250.524 291.121 3226.18 276.997
4793.83 443.321 235.269 -124 832.435
4796.74 11.9636 166.45 -604.874 -160.069
4799.64 44.0654 179.527 248.666 1097.43
4802.54 482.552 273.235 3648.5 1443.21
4805.44 293.088 371.628 432.459 1252.99
4808.34 339.245 336.207 -321.986 1442.24
4811.24 376.289 155.23 4216.24 2937.15
4814.15 -249.845 165.775 4917.2 2191.85
4817.05 370.88 148.649 -2557.89 1702.18
4819.95 324.912 285.401 2747.23 367.62
4822.85 160.412 352.907 913.528 2698.74
4825.75 573.397 298.757 4435.46 -22.3867
4828.65 162.462 345.472 -5416.15 155.117
4831.55 300.557 161.521 1446.04 -1121.93
4834.45 21.5454 201.765 604.326 499.732
4837.35 283.191 57.9049 -551.168 -525.314
4840.25 -131.022 256.821 -1629.1 436.721
4843.16 618.295 173.864 3490.43 151.125
4846.06 34.3191 250.146 -1407.96 1662.27
4848.96 97.8242 -0.976922 2904.34 1303.48
4851.86 -135.074 73.8321 2414.05 2185.31
4854.76 258.746 179.76 1237.52 1857.92
4857.66 415.609 403.342 1922.2 394.498
4860.56 535.671 467.296 -1976.23 519.325
4863.46 450.607 495.317 1612.01 131.083
4866.36 499.673 451.209 757.47 411.154
4869.26 403.346 435.728 -1136.02 -25.5183
4872.16 404.166 410.095 301.99 183.78
4875.06 422.772 414.551 1385.36 -207.694
4877.96 416.714 283.937 -2310.44 498.204
4880.86 12.3249 207.059 2419.68 116.183
4883.76 192.137 281.644 239.302 1620.98
4886.66 640.472 373.491 2203.96 1340.66
4889.56 287.865 593.589 1578.72 2344.15
4892.45 852.431 715.323 3249.76 1397.67
4895.35 1005.67 817.624 -635.48 864.071
4898.25 594.769 767.404 -22.0679 -371.809
4901.15 701.771 757.395 -457.879 419.452
4904.05 975.645 714.829 1738.3 304.248
4906.95 467.071 743.749 -367.68 520.759
4909.85 788.53 681.167 191.653 148.197
4912.75 787.901 750.26 620.617 783.073
4915.65 674.35 692.416 1536.95 1209.7
4918.55 614.998 703.526 1471.54 964.733
4921.44 821.229 612.585 -114.289 961.449
4924.34 401.529 779.438 1527.1 863.774
4927.24 1115.56 834.548 1178.51 1244.82
4930.14 986.559 895.189 1028.86 1125.38
4933.04 583.454 744.156 1168.76 1200.85
4935.94 662.454 671.952 1404.93 1156.66
4938.83 769.949 739.617 896.298 2130.54
4941.73 786.447 861.07 4090.38 1852.8
4944.63 1026.81 915.51 571.731 1417.12
4947.53 933.267 975.286 -410.742 837.416
4950.42 965.776 995.158 2351.26 823.851
4953.32 1086.43 1059.46 531.034 1923.74
4956.22 1126.18 984.994 2888.93 2307.41
