wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4797.37 6791.83 6771.35 7323.45 7331.29
4800.27 6537.56 6666 7177.4 7250.04
4803.17 6668.62 6681.8 7249.26 7255.88
4806.07 6839.23 6678.85 7340.98 7215.53
4808.98 6528.7 6596.68 7056.33 7096.26
4811.88 6422.1 6401.74 6891.46 6926.31
4814.78 6254.42 6244.67 6831.15 6751.57
4817.68 6057.48 6184.26 6532.09 6670.68
4820.58 6240.89 6034.2 6648.79 6496.96
4823.48 5804.23 5936.53 6310 6399.72
4826.38 5764.45 5759.43 6240.36 6204.05
4829.28 5709.6 5626.21 6061.8 6045.46
4832.19 5404.57 5499.96 5834.23 5909.76
4835.09 5385.7 5313.76 5833.25 5741.81
4837.99 5151 5158.99 5557.96 5617.22
4840.89 4940.27 5000.62 5460.45 5447.79
4843.79 4910.58 4870.36 5324.96 5294.85
4846.69 4760.21 4729.66 5099.14 5107.59
4849.59 4518.19 4570.69 4898.68 4920.06
4852.49 4433.66 4282.69 4762.35 4626.85
4855.39 3896.22 4029.35 4219.51 4344.33
4858.29 3758.17 3771.12 4051.13 4051.2
4861.19 3658.97 3694.1 3882.95 3978.64
4864.09 3665.16 3700.24 4001.83 4039.34
4866.99 3776.58 3874.78 4233.25 4291.34
4869.89 4182.61 4043.07 4638.94 4500.3
4872.79 4170.03 4245.42 4628.71 4689.64
4875.69 4383.61 4369.14 4801.28 4836.94
4878.59 4553.79 4580.96 5080.82 5056.43
4881.49 4805.47 4792.28 5287.19 5301.57
4884.39 5017.58 4991.6 5536.7 5482.81
4887.29 5151.76 5082.38 5624.53 5635.05
4890.19 5077.79 5208.52 5743.93 5789.66
4893.08 5396 5325.79 6000.51 5956.08
4895.98 5503.59 5486.82 6123.81 6117.32
4898.88 5560.87 5576.39 6227.64 6236.03
4901.78 5664.71 5692.23 6356.65 6370.77
4904.68 5851.1 5845.04 6528.01 6511.18
4907.58 6019.3 5934.75 6648.87 6612.83
4910.48 5933.86 6036.22 6661.62 6733.98
4913.38 6155.52 6119.99 6891.44 6854.51
4916.27 6270.59 6327.75 7010.47 7042.26
4919.17 6557.13 6471.85 7224.87 7207.94
4922.07 6587.84 6566.53 7388.46 7245.54
4924.97 6554.61 6610.31 7123.28 7314.94
4927.87 6688.48 6654.05 7433.09 7302.04
4930.77 6719.05 6778.47 7349.75 7478.78
4933.66 6927.89 6887.84 7653.5 7600.94
4936.56 7016.58 7017.88 7799.56 7773.69
4939.46 7109.17 7017.74 7868.01 7824.75
4942.36 6927.48 6958.26 7806.67 7785.47
4945.25 6838.12 6858.8 7681.74 7732.05
4948.15 6810.8 6917.69 7707.74 7757.28
4951.05 7104.14 7006.99 7882.37 7843.48
4953.95 7106.04 7095.56 7940.33 7933.11
4956.84 7076.51 7089.88 7976.63 7939.18
4959.74 7087.08 7149.42 7900.58 7983.07
4962.64 7284.67 7161.35 8072 7988.93
4965.53 7112.3 7247.53 7994.2 8067.02
4968.43 7345.63 7283.55 8134.84 8158.58
4971.33 7392.74 7421.76 8346.7 8294.88
4974.23 7526.91 7383.43 8403.09 8276.74
4977.12 7230.66 7320.34 8080.42 8201.32
4980.02 7203.47 7222.34 8120.43 8102.98
4982.92 7232.89 7314.25 8108.09 8236.7
4985.81 7506.38 7387.69 8481.57 8309.12
4988.71 7423.79 7496.83 8337.7 8394.06
4991.6 7560.31 7464.68 8362.91 8323.11
4994.5 7409.94 7480.3 8268.72 8330.2
4997.4 7470.64 7476.92 8358.96 8384.47
5000.29 7550.18 7458.11 8525.73 8397.51
5003.19 7353.5 7475.62 8307.83 8450.1
5006.08 7523.19 7482.89 8516.73 8432.27
5008.98 7571.97 7574.56 8472.24 8528.93
5011.88 7628.53 7640.28 8597.83 8581.11
5014.77 7720.35 7614.18 8673.27 8594.16
5017.67 7493.65 7643.21 8511.38 8595.66
5020.56 7715.62 7514.19 8602.32 8477.45
